站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230511202057,12.3,1021.7,94,248,1.0,1.1,10196.4
58015,20230511202057,8.3,1020.8,40,94,0.3,1.3,10333.0
58102,20230511202057,11.9,1005.5,11,351,1.1,0.3,10344.7
58118,20230511202057,9.0,1014.3,49,179,13.8,0.4,10252.4
58122,20230511202057,10.9,1004.1,61,185,4.9,0.9,10496.1
58203,20230511202057,24.0,1026.4,75,252,11.0,0.5,10148.9
58215,20230511202057,26.4,1001.3,54,347,13.1,1.5,10323.7
58221,20230511202057,12.7,1018.6,52,55,11.6,1.5,10325.4
58225,20230511202057,1.3,1010.2,67,5,9.9,1.4,10203.6
58236,20230511202057,4.7,1019.3,58,71,6.0,1.1,10098.3
58311,20230511202057,6.8,1006.8,43,125,4.9,0.7,10115.1
58314,20230511202057,3.9,1010.3,56,22,14.9,0.6,10471.9
58319,20230511202057,13.2,1017.3,17,145,14.5,1.0,10441.0
58321,20230511202057,22.4,1000.5,34,46,9.6,0.6,10404.3
58326,20230511202057,17.8,1022.5,6,138,12.6,1.5,10484.2
58336,20230511202057,7.6,1011.0,60,205,5.8,1.0,10453.5
58338,20230511202057,0.7,1007.5,29,67,13.3,0.1,10338.6
58414,20230511202057,24.9,1004.9,36,357,14.2,0.0,10452.0
58419,20230511202057,32.8,1004.8,86,288,14.0,0.3,10065.1
58424,20230511202057,18.5,1003.5,94,351,13.5,0.8,10320.2
58429,20230511202057,24.5,1017.6,76,55,14.6,0.8,10219.6
58436,20230511202057,9.1,1016.4,40,331,12.8,0.2,10444.4
58437,20230511202057,28.0,1016.1,17,140,5.9,0.5,10241.1
58520,20230511202057,4.4,1015.4,87,308,13.5,1.5,10172.5
58531,20230511202057,17.2,1004.4,57,148,5.7,0.8,10235.8
54406,20230511202057,26.7,1020.8,10,106,3.9,0.4,10168.0
54416,20230511202057,8.1,1001.4,91,182,12.1,1.0,10013.1
54511,20230511202057,0.7,1003.4,16,4,5.4,0.5,10463.6
