站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230511202157,22.5,1011.2,94,1,8.2,0.0,10479.5
58015,20230511202157,9.3,1004.4,68,234,2.8,1.3,10447.1
58102,20230511202157,31.3,1014.2,74,237,0.1,0.5,10264.5
58118,20230511202157,34.2,1008.4,12,118,3.0,1.5,10043.9
58122,20230511202157,34.1,1013.7,57,36,9.6,0.9,10094.1
58203,20230511202157,7.3,1019.8,46,281,4.7,0.1,10287.8
58215,20230511202157,31.3,1021.5,53,75,11.4,0.5,10386.1
58221,20230511202157,3.5,1021.5,20,162,9.1,1.4,10213.7
58225,20230511202157,32.0,1019.5,76,58,11.9,1.5,10008.3
58236,20230511202157,15.8,1014.9,97,34,6.2,0.5,10007.9
58311,20230511202157,8.6,1021.6,76,208,11.9,1.2,10157.0
58314,20230511202157,9.5,1009.5,68,221,1.2,0.7,10171.3
58319,20230511202157,9.5,1004.4,28,8,13.5,0.6,10052.3
58321,20230511202157,2.1,1012.0,66,342,7.2,0.5,10331.4
58326,20230511202157,18.8,1001.6,16,326,1.5,1.1,10219.6
58336,20230511202157,9.2,1000.6,58,239,12.8,1.3,10050.3
58338,20230511202157,23.8,1006.6,68,349,8.5,1.1,10076.8
58414,20230511202157,3.5,1021.6,36,309,3.9,0.0,10464.7
58419,20230511202157,33.0,1025.2,72,5,7.4,1.4,10317.0
58424,20230511202157,17.1,1000.9,27,207,0.2,1.2,10069.8
58429,20230511202157,13.2,1008.5,72,46,13.1,1.4,10062.7
58436,20230511202157,24.1,1017.2,5,331,8.9,1.5,10080.3
58437,20230511202157,17.1,1012.4,76,231,6.3,1.4,10483.2
58520,20230511202157,10.1,1023.9,81,270,1.6,0.3,10125.1
58531,20230511202157,31.3,1018.0,57,103,6.2,0.7,10167.4
54406,20230511202157,0.4,1010.9,9,11,10.9,0.0,10200.2
54416,20230511202157,18.1,1007.6,27,100,0.2,0.1,10346.9
54511,20230511202157,17.0,1007.9,60,315,13.6,0.0,10148.8
58725,20230511202157,32.3,1012.4,44,312,4.6,1.1,10150.9
58730,20230511202157,29.1,1014.0,10,23,10.1,1.4,10120.1
58731,20230511202157,18.7,1010.7,22,152,4.0,0.7,10450.4
58734,20230511202157,28.2,1003.3,68,228,5.4,1.5,10328.8
58737,20230511202157,34.0,1018.4,49,94,6.8,1.5,10075.9
58744,20230511202157,2.5,1025.6,100,334,7.8,1.2,10254.1
58754,20230511202157,10.5,1000.3,44,202,1.3,0.0,10401.3
58818,20230511202157,9.9,1014.4,52,238,6.7,0.7,10179.8
