站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230511204257,17.6,1001.4,76,340,4.8,0.6,10063.0
58015,20230511204257,21.5,1004.1,60,90,6.7,0.5,10074.0
58102,20230511204257,28.5,1014.0,69,123,7.2,1.3,10439.8
58118,20230511204257,20.0,1005.5,2,2,9.1,0.7,10175.8
58122,20230511204257,28.3,1008.2,55,304,2.3,0.1,10108.9
58203,20230511204257,22.5,1020.0,97,359,8.3,1.5,10365.5
58215,20230511204257,0.4,1019.6,31,10,0.3,1.4,10189.5
58221,20230511204257,9.3,1010.2,61,22,5.9,1.3,10484.2
58225,20230511204257,22.8,1014.1,56,78,12.3,0.2,10094.3
58236,20230511204257,16.4,1011.8,60,299,8.1,0.7,10439.8
58311,20230511204257,19.4,1024.7,46,97,6.0,1.1,10304.8
58314,20230511204257,13.0,1021.4,26,221,11.8,0.9,10071.8
58319,20230511204257,5.7,1007.6,12,230,3.7,1.1,10067.4
58321,20230511204257,28.7,1026.4,43,359,2.2,1.3,10460.7
58326,20230511204257,19.9,1025.0,23,320,7.4,1.1,10215.7
58336,20230511204257,3.0,1020.7,38,41,1.8,1.4,10345.5
58338,20230511204257,19.7,1016.1,91,28,0.4,0.5,10081.6
58414,20230511204257,4.5,1007.5,87,105,4.9,0.0,10128.1
58419,20230511204257,28.8,1011.4,48,17,4.4,0.9,10173.0
58424,20230511204257,26.0,1025.3,40,306,13.3,0.8,10496.5
58429,20230511204257,0.8,1001.7,54,242,9.5,0.3,10011.1
58436,20230511204257,6.7,1023.9,9,254,11.9,0.6,10365.4
58437,20230511204257,3.7,1014.6,68,53,1.0,0.3,10256.1
58520,20230511204257,8.2,1016.1,73,196,7.5,1.1,10338.0
58531,20230511204257,10.3,1013.8,94,111,13.7,0.2,10164.4
54406,20230511204257,22.9,1019.4,16,114,4.3,0.7,10278.1
54416,20230511204257,7.8,1016.6,32,23,4.8,0.7,10006.4
54511,20230511204257,18.8,1002.1,52,7,5.4,0.3,10237.0
58725,20230511204257,12.9,1007.3,30,59,13.1,1.0,10223.6
58730,20230511204257,14.8,1020.3,9,312,11.7,0.4,10320.3
58731,20230511204257,32.0,1002.8,20,306,2.5,0.3,10436.8
58734,20230511204257,10.7,1007.4,39,205,2.2,0.1,10171.1
58737,20230511204257,1.6,1013.1,1,18,5.6,0.2,10445.2
58744,20230511204257,21.1,1021.9,5,357,7.7,0.5,10200.9
58754,20230511204257,30.6,1001.1,2,158,9.4,1.2,10169.6
58818,20230511204257,12.3,1008.0,48,266,8.1,0.1,10052.7
58820,20230511204257,10.0,1010.9,42,232,9.5,1.3,10212.6
58834,20230511204257,2.9,1021.8,92,301,12.8,0.0,10260.4
58837,20230511204257,17.9,1024.1,66,106,0.4,1.0,10340.9
58843,20230511204257,32.7,1011.0,54,352,11.8,1.2,10259.9
58846,20230511204257,7.7,1017.2,7,205,7.1,1.5,10274.8
58847,20230511204257,8.0,1021.6,32,242,6.4,1.4,10091.4
58911,20230511204257,23.2,1001.7,20,14,8.5,0.4,10352.2
58918,20230511204257,9.8,1021.4,77,300,14.4,1.0,10257.3
58921,20230511204257,12.2,1017.4,87,146,7.6,0.9,10417.1
58926,20230511204257,10.6,1020.7,13,230,8.5,1.1,10064.9
58927,20230511204257,22.8,1001.9,61,26,9.4,1.1,10391.4
58931,20230511204257,13.4,1005.5,13,141,11.9,0.9,10169.3
58933,20230511204257,4.0,1019.5,78,180,11.1,0.3,10165.3
58936,20230511204257,11.9,1018.8,22,259,10.3,0.9,10370.5
58944,20230511204257,24.5,1011.0,55,300,10.2,0.2,10480.6
59113,20230511204257,0.8,1003.1,92,97,11.1,0.8,10274.0
59126,20230511204257,15.3,1024.2,64,29,2.4,0.4,10144.6
59133,20230511204257,30.3,1016.6,81,195,6.6,1.3,10148.4
59134,20230511204257,7.3,1008.9,77,20,2.1,0.2,10188.6
59321,20230511204257,3.7,1013.7,40,63,4.3,0.7,10430.5
52323,20230511204257,21.8,1007.7,4,99,3.6,1.5,10409.1
52418,20230511204257,34.5,1008.9,71,225,1.7,0.2,10270.1
52424,20230511204257,1.2,1013.0,89,65,4.6,1.2,10265.4
52436,20230511204257,33.9,1007.7,19,347,14.4,0.5,10493.6
52446,20230511204257,12.5,1024.5,29,287,2.7,1.1,10237.6
52447,20230511204257,0.6,1012.0,28,63,1.0,1.3,10058.1
52533,20230511204257,31.8,1021.1,43,193,10.9,1.0,10026.0
52546,20230511204257,29.7,1014.6,89,319,9.3,1.4,10307.9
52652,20230511204257,2.2,1014.1,3,280,5.6,1.0,10230.2
52661,20230511204257,10.6,1001.6,68,319,1.2,0.6,10116.7
52674,20230511204257,31.4,1006.4,97,63,4.7,0.6,10081.9
52679,20230511204257,26.2,1006.0,41,56,6.8,0.4,10114.9
52681,20230511204257,9.0,1000.9,75,173,10.7,0.0,10144.1
52787,20230511204257,22.7,1002.1,15,171,12.0,0.9,10205.4
52797,20230511204257,12.1,1017.2,27,190,7.3,1.0,10200.5
52884,20230511204257,26.2,1021.7,83,209,8.4,1.0,10365.5
52895,20230511204257,27.5,1026.0,94,66,4.6,0.3,10247.3
