站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230511203157,21.1,1023.4,93,307,7.8,0.0,10424.3
58015,20230511203157,17.4,1008.4,80,286,9.5,1.5,10368.1
58102,20230511203157,15.1,1019.6,72,119,3.1,1.4,10378.9
58118,20230511203157,30.1,1024.7,85,193,7.0,0.2,10335.1
58122,20230511203157,25.6,1005.3,45,197,14.2,0.4,10361.7
58203,20230511203157,16.2,1004.0,85,19,0.4,1.1,10136.7
58215,20230511203157,27.4,1006.6,15,30,13.3,0.1,10131.1
58221,20230511203157,16.8,1025.5,33,190,2.0,0.8,10063.6
58225,20230511203157,2.2,1009.7,15,161,4.5,1.0,10322.1
58236,20230511203157,10.2,1021.8,80,183,9.3,1.5,10327.8
58311,20230511203157,13.2,1004.5,32,1,9.9,0.5,10191.8
58314,20230511203157,33.1,1003.8,5,20,14.0,0.4,10339.6
58319,20230511203157,21.2,1017.1,58,144,12.9,1.1,10112.8
58321,20230511203157,33.0,1005.3,89,324,8.3,1.5,10355.0
58326,20230511203157,27.0,1021.3,74,177,1.5,0.1,10415.1
58336,20230511203157,15.0,1011.2,15,308,8.7,0.6,10064.6
58338,20230511203157,30.3,1025.7,31,20,1.3,0.3,10059.2
58414,20230511203157,0.5,1015.0,35,91,14.5,1.4,10468.1
58419,20230511203157,10.6,1018.4,68,286,7.9,0.0,10481.1
58424,20230511203157,24.1,1005.4,18,21,0.2,1.1,10087.3
58429,20230511203157,0.8,1013.0,11,129,0.9,0.4,10403.8
58436,20230511203157,21.2,1003.0,60,299,4.2,0.9,10369.6
58437,20230511203157,33.5,1012.5,78,297,6.4,0.0,10129.2
58520,20230511203157,28.1,1013.7,63,169,8.8,1.5,10153.4
58531,20230511203157,5.7,1004.1,13,352,1.3,0.2,10055.0
54406,20230511203157,34.6,1010.1,64,126,9.8,0.2,10026.3
54416,20230511203157,13.2,1000.8,8,359,8.8,0.5,10022.5
54511,20230511203157,20.7,1003.6,76,317,2.0,1.3,10031.9
58725,20230511203157,8.2,1002.6,90,11,2.7,0.5,10471.0
58730,20230511203157,3.2,1021.4,86,54,4.7,1.2,10287.5
58731,20230511203157,11.0,1011.1,79,249,9.1,1.4,10308.4
58734,20230511203157,23.0,1009.8,69,113,5.6,1.5,10422.6
58737,20230511203157,18.8,1023.5,21,88,4.8,0.1,10195.9
58744,20230511203157,26.3,1001.1,24,340,9.5,1.2,10281.6
58754,20230511203157,0.0,1011.3,49,191,2.9,1.4,10326.9
58818,20230511203157,22.5,1001.1,1,201,9.1,0.8,10336.6
58820,20230511203157,31.0,1000.0,69,127,9.7,1.3,10108.2
58834,20230511203157,0.1,1014.2,55,3,11.9,0.9,10191.4
58837,20230511203157,14.6,1017.7,32,101,4.6,0.3,10461.0
58843,20230511203157,15.7,1012.9,85,120,2.6,0.4,10324.1
58846,20230511203157,5.4,1016.3,41,317,2.5,0.4,10213.9
58847,20230511203157,32.0,1005.4,12,50,0.2,0.6,10036.6
58911,20230511203157,25.4,1025.5,42,319,3.3,0.0,10252.1
58918,20230511203157,16.1,1015.5,58,48,1.5,0.6,10051.7
58921,20230511203157,11.9,1011.5,15,0,14.1,1.4,10104.5
58926,20230511203157,34.3,1002.4,75,41,6.4,1.4,10417.1
58927,20230511203157,24.1,1015.4,57,81,4.9,1.4,10014.9
58931,20230511203157,1.7,1003.2,34,115,2.8,1.5,10272.4
58933,20230511203157,28.6,1020.5,37,106,11.7,1.4,10012.2
58936,20230511203157,31.3,1022.1,29,297,2.1,0.3,10472.7
58944,20230511203157,17.3,1013.8,82,135,14.7,0.5,10400.6
59113,20230511203157,21.5,1007.2,81,233,1.2,0.6,10456.7
59126,20230511203157,7.3,1011.9,77,195,9.6,0.5,10422.6
59133,20230511203157,3.9,1008.0,24,216,7.4,0.0,10133.5
59134,20230511203157,6.6,1006.4,24,194,10.4,0.8,10077.4
59321,20230511203157,16.8,1009.3,90,41,8.3,0.9,10102.8
52323,20230511203157,15.8,1003.5,88,247,4.4,1.5,10257.8
52418,20230511203157,18.5,1011.3,48,16,4.6,0.6,10466.6
52424,20230511203157,14.1,1005.1,38,79,13.5,1.2,10061.2
52436,20230511203157,19.5,1011.3,47,174,1.3,1.1,10002.1
52446,20230511203157,22.5,1016.4,83,221,9.2,0.9,10218.4
52447,20230511203157,15.4,1025.0,3,7,6.5,0.5,10067.8
52533,20230511203157,27.9,1002.2,68,13,14.8,0.0,10222.5
52546,20230511203157,6.0,1011.3,58,289,3.6,1.5,10461.0
52652,20230511203157,31.6,1004.8,73,236,9.5,0.2,10003.5
52661,20230511203157,24.7,1002.3,19,75,6.3,0.4,10333.8
52674,20230511203157,22.5,1015.9,90,352,9.8,0.8,10477.9
52679,20230511203157,25.6,1004.7,31,116,13.2,0.7,10411.7
52681,20230511203157,31.5,1014.5,91,38,3.5,0.6,10278.3
52787,20230511203157,26.5,1001.3,56,339,4.8,0.9,10061.3
52797,20230511203157,16.6,1025.0,50,284,2.4,0.3,10263.4
52884,20230511203157,0.9,1017.7,14,22,11.2,0.3,10461.9
52895,20230511203157,24.1,1004.2,78,53,3.2,0.7,10269.9
52983,20230511203157,7.3,1002.1,2,348,10.1,0.0,10170.5
52984,20230511203157,12.7,1015.6,15,275,3.6,0.8,10251.8
52986,20230511203157,27.4,1006.8,48,38,10.0,1.3,10352.2
52996,20230511203157,21.6,1023.5,24,179,9.7,0.8,10151.7
53821,20230511203157,7.5,1003.4,60,129,10.2,0.0,10266.8
53915,20230511203157,17.2,1023.5,69,308,10.8,0.3,10029.2
53923,20230511203157,15.7,1011.7,36,98,5.0,0.2,10408.7
56074,20230511203157,10.9,1025.0,10,47,10.8,0.4,10065.6
