站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230511204157,34.5,1000.7,13,130,5.8,1.3,10174.2
58015,20230511204157,26.5,1021.5,88,263,9.9,1.5,10429.4
58102,20230511204157,15.0,1023.8,55,260,4.7,0.3,10181.3
58118,20230511204157,16.4,1020.8,27,345,7.3,0.9,10462.2
58122,20230511204157,32.0,1010.0,39,339,6.4,1.4,10117.1
58203,20230511204157,22.9,1006.5,62,87,11.3,1.3,10071.1
58215,20230511204157,26.3,1005.2,40,72,8.2,0.5,10353.7
58221,20230511204157,13.6,1022.9,83,37,0.2,0.9,10187.7
58225,20230511204157,19.9,1019.4,54,103,2.7,1.1,10098.9
58236,20230511204157,22.4,1025.8,5,10,11.9,1.4,10341.2
58311,20230511204157,16.9,1015.9,1,196,3.3,1.5,10105.7
58314,20230511204157,30.7,1020.5,66,19,4.4,0.7,10459.5
58319,20230511204157,31.7,1010.0,52,217,7.7,0.8,10268.9
58321,20230511204157,7.2,1006.2,89,321,4.1,0.4,10056.9
58326,20230511204157,27.1,1014.7,50,24,8.1,1.3,10118.6
58336,20230511204157,18.6,1018.1,22,42,12.6,0.2,10275.2
58338,20230511204157,14.4,1016.2,90,162,14.8,0.5,10400.3
58414,20230511204157,3.1,1016.2,73,283,4.5,0.0,10329.8
58419,20230511204157,30.5,1015.5,57,88,6.7,1.4,10195.8
58424,20230511204157,10.5,1013.4,37,345,5.2,1.3,10469.0
58429,20230511204157,2.5,1008.2,81,122,13.7,0.6,10405.8
58436,20230511204157,2.8,1008.8,77,104,11.2,1.2,10470.7
58437,20230511204157,7.9,1021.8,84,175,6.8,0.8,10311.1
58520,20230511204157,32.8,1002.7,40,118,11.1,0.4,10388.8
58531,20230511204157,10.4,1020.2,56,244,8.7,1.2,10137.5
54406,20230511204157,20.0,1003.7,24,21,2.7,1.1,10400.4
54416,20230511204157,1.6,1003.7,25,319,6.5,1.5,10023.0
54511,20230511204157,4.7,1006.1,43,312,5.3,0.5,10220.8
58725,20230511204157,10.6,1011.1,72,201,9.9,1.0,10098.3
58730,20230511204157,3.3,1016.1,25,222,8.0,0.8,10383.4
58731,20230511204157,13.1,1018.6,1,67,5.3,0.8,10100.1
58734,20230511204157,14.5,1011.5,93,183,13.9,1.4,10216.5
58737,20230511204157,14.1,1022.8,44,11,2.9,1.4,10152.4
58744,20230511204157,19.5,1005.7,23,28,1.1,1.4,10235.6
58754,20230511204157,22.9,1002.8,6,341,0.0,1.3,10232.8
58818,20230511204157,31.4,1000.6,47,262,1.7,0.2,10115.4
58820,20230511204157,10.9,1020.5,58,160,9.3,1.2,10401.3
58834,20230511204157,3.0,1000.6,9,107,6.1,1.0,10115.8
58837,20230511204157,26.7,1024.9,59,305,7.7,0.7,10307.1
58843,20230511204157,17.9,1003.9,19,71,10.2,0.0,10120.4
58846,20230511204157,7.5,1004.5,35,139,13.2,0.8,10480.4
58847,20230511204157,17.5,1014.6,97,331,1.3,0.8,10077.4
58911,20230511204157,4.1,1020.5,87,108,11.4,0.0,10336.9
58918,20230511204157,32.7,1005.7,85,21,2.8,0.2,10072.6
58921,20230511204157,23.0,1023.9,62,62,7.6,1.1,10148.3
58926,20230511204157,10.0,1015.6,15,275,13.8,1.4,10460.9
58927,20230511204157,2.8,1020.1,50,337,0.1,1.1,10346.9
58931,20230511204157,21.8,1020.6,43,321,13.8,1.4,10475.9
58933,20230511204157,29.3,1014.6,91,350,0.0,0.3,10154.9
58936,20230511204157,27.1,1026.3,35,36,9.0,0.4,10339.5
58944,20230511204157,24.6,1011.7,62,281,2.9,1.0,10471.9
59113,20230511204157,31.6,1012.7,36,40,7.8,0.1,10462.8
59126,20230511204157,25.1,1007.1,100,218,8.7,0.9,10188.2
59133,20230511204157,26.7,1016.5,93,95,4.0,0.3,10359.0
59134,20230511204157,1.0,1008.9,75,110,4.2,1.5,10068.5
59321,20230511204157,15.2,1018.8,50,333,14.5,0.8,10444.5
52323,20230511204157,24.0,1012.4,19,275,2.0,0.5,10387.5
52418,20230511204157,27.3,1004.3,74,216,5.0,0.9,10111.0
52424,20230511204157,22.0,1011.4,15,41,12.6,1.2,10073.1
52436,20230511204157,1.5,1003.0,76,201,2.3,0.1,10218.8
52446,20230511204157,25.9,1001.3,53,317,7.7,1.0,10312.1
52447,20230511204157,23.3,1018.4,30,128,0.2,1.0,10451.2
52533,20230511204157,11.0,1005.4,20,294,11.6,0.9,10166.8
52546,20230511204157,0.0,1002.0,52,42,10.1,0.7,10372.4
52652,20230511204157,25.9,1002.6,54,75,6.9,1.3,10322.1
52661,20230511204157,23.5,1005.7,37,18,12.6,0.5,10490.6
52674,20230511204157,4.1,1023.1,68,23,9.3,1.1,10484.2
52679,20230511204157,33.5,1014.6,98,135,0.2,0.4,10104.2
52681,20230511204157,26.9,1011.9,25,249,13.5,0.5,10445.1
52787,20230511204157,6.1,1008.7,22,186,1.9,0.6,10192.4
52797,20230511204157,23.8,1013.7,68,153,14.9,1.1,10211.5
52884,20230511204157,15.5,1025.6,39,353,5.2,0.3,10433.1
52895,20230511204157,12.1,1014.8,78,111,6.9,1.3,10360.8
52983,20230511204157,17.2,1023.2,23,132,6.9,1.1,10183.3
52984,20230511204157,25.0,1021.8,75,83,8.1,1.0,10197.8
52986,20230511204157,4.5,1010.4,19,254,5.7,1.2,10083.9
52996,20230511204157,33.7,1018.9,88,178,13.4,0.0,10143.5
53821,20230511204157,18.2,1016.4,75,10,0.3,0.8,10433.3
53915,20230511204157,14.2,1017.2,93,93,4.5,0.7,10117.9
53923,20230511204157,1.0,1016.8,59,10,14.4,1.2,10105.4
56074,20230511204157,21.6,1024.9,16,182,13.0,0.6,10195.0
56080,20230511204157,31.8,1008.0,63,348,9.1,0.4,10163.3
56093,20230511204157,4.1,1017.5,54,48,2.7,0.1,10251.8
56096,20230511204157,5.2,1007.6,83,153,2.9,1.2,10365.6
57014,20230511204157,6.2,1002.3,5,96,0.3,1.1,10430.8
57996,20230511204157,34.6,1008.9,72,330,4.6,0.1,10109.8
59072,20230511204157,18.0,1017.7,97,23,5.9,0.1,10471.0
59082,20230511204157,32.4,1023.2,37,322,1.3,1.1,10482.9
59087,20230511204157,21.2,1017.6,36,20,13.0,1.1,10367.5
59088,20230511204157,0.8,1022.0,37,10,8.6,0.3,10118.6
59096,20230511204157,26.2,1010.3,91,181,11.7,1.5,10216.7
59097,20230511204157,11.4,1016.5,60,186,8.7,0.7,10251.3
59107,20230511204157,8.4,1020.8,1,188,3.0,0.7,10118.1
59116,20230511204157,16.1,1003.3,18,59,13.8,0.9,10371.1
59117,20230511204157,24.3,1005.8,43,170,5.8,0.4,10096.0
59271,20230511204157,14.8,1021.6,40,163,11.2,1.4,10004.1
59278,20230511204157,20.0,1011.7,54,246,1.6,0.9,10218.1
59280,20230511204157,1.1,1018.7,28,100,2.0,0.0,10321.3
59287,20230511204157,12.1,1025.0,81,76,11.3,0.6,10201.4
59289,20230511204157,27.9,1005.7,82,38,13.0,0.8,10256.5
59293,20230511204157,15.9,1009.5,75,306,11.7,0.7,10034.5
59294,20230511204157,15.5,1018.8,60,13,2.5,1.4,10289.7
59298,20230511204157,12.4,1022.7,5,47,8.2,0.5,10128.5
59303,20230511204157,24.1,1016.9,46,88,6.6,0.6,10370.3
59304,20230511204157,21.2,1006.1,72,191,1.8,1.3,10268.5
59306,20230511204157,24.0,1001.5,95,43,10.8,1.3,10429.8
59310,20230511204157,18.8,1025.8,3,51,2.5,0.2,10464.1
59316,20230511204157,10.5,1006.8,38,265,5.3,1.4,10350.8
59317,20230511204157,32.4,1002.0,97,30,5.6,0.8,10480.4
59324,20230511204157,24.0,1011.8,56,22,9.0,0.9,10338.6
59456,20230511204157,21.3,1013.4,94,24,4.7,1.1,10284.5
59462,20230511204157,25.6,1000.4,11,53,14.9,0.3,10144.1
59478,20230511204157,23.3,1015.4,69,178,14.4,0.1,10144.7
59485,20230511204157,17.2,1011.8,15,79,14.8,1.4,10033.3
59488,20230511204157,11.9,1000.9,31,249,2.6,0.0,10348.7
59493,20230511204157,9.4,1005.6,46,258,7.7,0.3,10056.7
59501,20230511204157,21.6,1019.1,75,143,9.0,1.4,10332.7
59658,20230511204157,23.5,1011.4,63,128,14.4,0.0,10116.8
59663,20230511204157,16.8,1017.8,14,224,1.8,1.1,10220.8
59664,20230511204157,31.8,1023.9,52,131,14.3,0.0,10195.3
59673,20230511204157,11.6,1009.3,6,71,10.9,1.1,10044.4
59754,20230511204157,24.8,1017.6,1,337,13.5,1.0,10433.6
57947,20230511204157,8.6,1018.6,97,137,13.9,1.3,10317.3
57957,20230511204157,22.1,1015.7,39,35,12.6,1.3,10212.0
57958,20230511204157,2.1,1022.7,50,84,9.2,1.0,10029.3
59021,20230511204157,11.2,1004.6,35,124,11.4,0.3,10148.4
59023,20230511204157,13.8,1026.2,19,123,4.0,0.6,10233.9
59027,20230511204157,11.1,1017.8,74,321,3.7,0.0,10479.8
59037,20230511204157,12.2,1020.5,77,117,9.5,0.1,10018.6
59046,20230511204157,14.2,1002.8,29,29,12.1,0.7,10362.1
59058,20230511204157,30.7,1023.8,87,147,9.7,0.4,10376.5
59065,20230511204157,2.4,1006.5,84,250,5.5,0.8,10044.8
59209,20230511204157,28.4,1009.9,61,37,8.0,0.4,10244.7
59211,20230511204157,15.4,1022.7,28,332,10.3,0.8,10002.1
59218,20230511204157,10.1,1016.8,100,92,7.3,0.2,10399.8
59228,20230511204157,20.3,1002.4,22,0,1.9,0.0,10461.3
59242,20230511204157,27.5,1009.0,47,188,3.9,1.4,10262.3
59254,20230511204157,2.4,1019.9,73,248,6.6,0.8,10446.9
59265,20230511204157,8.2,1011.2,68,236,3.7,1.0,10255.5
59417,20230511204157,1.4,1024.9,60,152,0.1,0.4,10028.9
59431,20230511204157,22.4,1000.9,28,237,0.6,0.1,10143.7
59446,20230511204157,29.8,1017.9,44,231,13.3,0.0,10146.3
59453,20230511204157,27.7,1001.2,33,61,3.6,1.1,10270.7
59626,20230511204157,9.4,1006.8,30,295,7.2,0.0,10304.6
59631,20230511204157,1.1,1010.4,65,146,6.5,1.2,10241.5
59632,20230511204157,5.3,1001.4,13,71,10.3,1.2,10127.8
59644,20230511204157,3.5,1025.3,14,68,5.2,0.2,10114.4
59647,20230511204157,4.3,1013.2,31,243,1.7,0.3,10374.9
56691,20230511204157,20.1,1001.6,70,275,2.5,1.0,10032.6
56693,20230511204157,30.1,1024.0,61,64,0.1,0.5,10148.9
56792,20230511204157,9.0,1017.3,82,33,11.1,1.1,10309.6
56793,20230511204157,32.3,1017.5,95,85,4.4,0.0,10006.7
57606,20230511204157,27.8,1025.9,71,324,4.0,1.1,10159.0
57614,20230511204157,4.3,1016.7,38,351,0.9,0.9,10272.6
57625,20230511204157,1.7,1017.7,16,168,0.5,0.4,10465.7
57647,20230511204157,15.0,1009.2,48,165,9.2,1.3,10466.0
57707,20230511204157,4.2,1025.2,59,221,11.1,1.2,10477.5
57710,20230511204157,5.0,1017.0,29,262,14.7,1.3,10330.8
57712,20230511204157,34.6,1012.3,13,280,3.7,0.3,10426.7
57718,20230511204157,14.0,1011.0,2,353,7.7,0.8,10149.2
57722,20230511204157,30.0,1005.4,42,171,11.6,0.4,10372.8
