站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518204157,11.7,1026.0,79,262,0.1,0.7,10491.7
58015,20230518204157,26.2,1022.5,40,1,3.4,1.1,10486.2
58102,20230518204157,19.1,1010.6,10,242,11.7,0.0,10076.3
58118,20230518204157,7.4,1011.3,3,157,4.3,0.2,10055.1
58122,20230518204157,33.0,1024.8,41,96,14.6,0.2,10134.1
58203,20230518204157,2.4,1004.0,39,14,2.7,0.5,10281.8
58215,20230518204157,22.0,1006.1,53,69,10.9,1.4,10315.7
58221,20230518204157,14.3,1012.8,87,1,4.3,1.3,10265.2
58225,20230518204157,30.2,1015.8,87,262,13.2,1.5,10172.1
58236,20230518204157,19.1,1011.9,82,357,6.7,1.1,10360.8
58311,20230518204157,24.4,1007.8,20,186,7.6,0.7,10204.7
58314,20230518204157,13.8,1023.2,92,135,0.7,0.2,10074.8
58319,20230518204157,33.8,1009.2,40,137,12.2,0.9,10363.4
58321,20230518204157,11.9,1014.1,82,344,10.6,1.1,10028.4
58326,20230518204157,27.2,1012.2,6,147,13.3,1.2,10388.3
58336,20230518204157,16.1,1020.1,94,207,14.1,0.4,10332.1
58338,20230518204157,18.7,1022.2,52,319,3.1,0.6,10166.6
58414,20230518204157,24.4,1001.7,100,280,2.4,0.4,10397.3
58419,20230518204157,26.8,1020.5,59,295,13.0,1.5,10258.5
58424,20230518204157,30.5,1017.4,1,284,14.1,1.3,10439.2
58429,20230518204157,20.7,1010.2,87,340,4.2,0.9,10337.2
58436,20230518204157,34.9,1006.9,72,249,14.7,0.2,10245.3
58437,20230518204157,4.9,1012.0,36,225,0.0,0.9,10163.3
58520,20230518204157,22.9,1016.9,35,145,14.8,1.0,10206.2
58531,20230518204157,32.0,1000.4,95,203,5.9,0.4,10329.0
54406,20230518204157,10.7,1001.5,40,166,14.9,0.7,10322.4
54416,20230518204157,33.5,1006.8,99,339,3.8,0.5,10298.3
