站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518205558,18.3,1005.3,15,153,2.8,0.4,10001.8
58015,20230518205558,18.6,1016.0,81,110,5.4,1.1,10276.9
58102,20230518205558,28.5,1010.2,6,158,1.8,1.1,10350.1
58118,20230518205558,27.1,1024.1,13,171,3.9,0.1,10498.5
58122,20230518205558,16.2,1023.1,47,155,10.4,0.4,10125.4
58203,20230518205558,33.5,1024.0,6,132,3.0,0.9,10406.7
58215,20230518205558,8.2,1021.5,15,17,7.2,0.0,10453.1
58221,20230518205558,13.7,1025.9,26,102,10.1,0.2,10292.2
58225,20230518205558,0.9,1014.4,48,340,13.3,1.4,10177.6
58236,20230518205558,13.9,1012.6,76,346,8.9,1.3,10156.2
58311,20230518205558,21.2,1025.8,62,68,9.5,0.8,10293.5
58314,20230518205558,14.8,1024.3,13,213,14.9,0.9,10179.1
58319,20230518205558,27.5,1017.7,41,284,9.7,0.0,10362.5
58321,20230518205558,1.2,1025.9,33,61,4.2,0.4,10449.5
58326,20230518205558,8.0,1004.6,40,273,11.1,0.0,10395.6
58336,20230518205558,12.1,1004.3,19,89,2.6,0.6,10054.3
58338,20230518205558,2.4,1000.9,90,200,14.7,0.5,10325.2
58414,20230518205558,11.3,1022.9,75,60,10.5,0.6,10129.5
58419,20230518205558,21.1,1019.3,54,271,11.1,0.8,10274.6
58424,20230518205558,5.5,1007.8,46,174,7.1,1.5,10479.6
58429,20230518205558,16.8,1010.5,10,190,11.7,0.6,10094.9
58436,20230518205558,10.9,1018.9,40,42,10.1,0.1,10258.4
58437,20230518205558,32.0,1004.4,48,16,14.2,0.9,10231.3
58520,20230518205558,34.1,1011.3,25,169,8.8,1.4,10402.4
58531,20230518205558,6.5,1010.2,79,294,3.5,1.1,10047.9
54406,20230518205558,27.5,1013.2,59,168,6.8,0.6,10027.1
54416,20230518205558,27.1,1025.5,77,338,8.9,0.7,10457.8
54511,20230518205558,1.4,1023.1,75,328,2.2,0.3,10119.0
58725,20230518205558,23.1,1012.3,33,224,6.0,0.6,10459.3
58730,20230518205558,17.9,1009.4,87,337,8.8,1.3,10153.8
58731,20230518205558,24.9,1011.2,52,348,6.2,1.1,10191.3
58734,20230518205558,1.5,1005.5,41,308,13.3,1.1,10378.4
58737,20230518205558,17.6,1013.3,98,10,9.1,0.5,10384.0
58744,20230518205558,34.0,1007.8,38,7,4.4,1.1,10110.7
58754,20230518205558,23.1,1024.5,67,100,11.7,1.3,10444.4
58818,20230518205558,30.4,1017.7,75,256,10.2,1.5,10211.0
58820,20230518205558,25.0,1013.1,5,173,10.4,0.5,10210.6
58834,20230518205558,19.8,1001.7,10,196,7.5,0.2,10211.5
58837,20230518205558,2.3,1026.2,45,63,14.4,0.6,10467.8
58843,20230518205558,26.9,1016.2,13,96,7.6,1.0,10169.4
58846,20230518205558,2.0,1011.7,61,136,4.3,1.2,10043.6
58847,20230518205558,32.5,1019.7,25,154,9.9,0.5,10260.2
58911,20230518205558,19.6,1019.2,39,217,5.6,0.6,10449.2
58918,20230518205558,3.9,1019.4,44,326,7.4,1.5,10353.6
58921,20230518205558,27.3,1015.3,47,13,0.7,0.2,10137.9
58926,20230518205558,32.5,1002.2,63,2,4.1,1.4,10132.1
58927,20230518205558,2.9,1010.8,41,178,10.7,0.6,10421.7
58931,20230518205558,31.9,1019.0,16,206,1.1,0.7,10331.7
58933,20230518205558,19.6,1020.5,48,198,6.8,0.1,10153.4
58936,20230518205558,2.6,1022.4,73,171,2.6,0.2,10294.8
58944,20230518205558,11.6,1018.7,31,260,9.5,1.4,10291.7
59113,20230518205558,7.7,1009.3,47,88,12.0,1.4,10409.6
59126,20230518205558,0.2,1003.5,72,269,4.5,1.4,10402.6
59133,20230518205558,28.6,1017.5,83,24,6.9,1.4,10322.8
59134,20230518205558,9.4,1025.0,61,208,11.4,1.1,10317.8
59321,20230518205558,13.5,1026.3,12,66,11.8,1.4,10161.6
52323,20230518205558,29.3,1008.2,74,332,4.9,1.2,10097.7
52418,20230518205558,8.6,1019.1,53,192,13.4,0.2,10204.7
52424,20230518205558,3.6,1010.5,36,155,8.0,1.2,10240.6
52436,20230518205558,22.8,1012.9,57,147,0.4,1.1,10353.8
52446,20230518205558,32.4,1016.5,62,23,14.9,1.0,10143.3
52447,20230518205558,14.1,1015.8,81,75,14.9,0.8,10344.8
52533,20230518205558,5.9,1002.8,21,321,5.8,0.7,10066.9
52546,20230518205558,31.0,1017.8,73,106,9.4,0.8,10044.4
52652,20230518205558,30.9,1022.2,21,154,7.5,1.3,10245.5
52661,20230518205558,34.7,1006.2,78,145,0.0,0.1,10304.1
52674,20230518205558,17.8,1015.4,84,147,11.2,1.1,10256.0
52679,20230518205558,26.5,1010.8,30,105,6.6,0.9,10125.7
52681,20230518205558,14.3,1009.8,51,252,13.2,0.6,10199.6
52787,20230518205558,25.8,1023.3,76,244,2.2,0.4,10066.2
52797,20230518205558,15.5,1022.9,34,97,5.8,0.0,10227.9
52884,20230518205558,21.3,1020.2,98,107,3.7,1.0,10402.3
52895,20230518205558,18.1,1021.8,70,286,11.8,0.3,10178.6
52983,20230518205558,6.1,1022.6,65,210,14.6,0.8,10258.1
52984,20230518205558,1.8,1010.1,56,63,6.0,0.4,10408.1
52986,20230518205558,9.5,1014.1,38,183,3.0,0.6,10381.9
52996,20230518205558,7.6,1020.1,8,13,14.9,0.8,10405.9
53821,20230518205558,9.0,1008.2,71,239,8.8,0.6,10009.5
53915,20230518205558,25.3,1014.5,24,335,7.7,0.2,10481.8
53923,20230518205558,18.2,1019.8,72,240,7.7,1.2,10300.6
56074,20230518205558,5.4,1000.3,98,219,6.4,0.9,10361.9
56080,20230518205558,12.9,1007.1,44,172,7.9,0.9,10267.7
56093,20230518205558,31.2,1025.4,34,26,13.4,1.2,10232.0
56096,20230518205558,12.2,1016.9,64,303,5.9,1.4,10254.7
57014,20230518205558,23.6,1012.6,19,228,4.4,1.5,10344.4
57996,20230518205558,21.7,1019.0,32,155,5.4,0.2,10061.0
59072,20230518205558,20.2,1020.2,64,224,4.8,0.0,10001.0
59082,20230518205558,26.4,1010.1,24,108,9.7,0.3,10130.9
59087,20230518205558,23.9,1012.3,67,97,2.2,0.0,10284.3
59088,20230518205558,5.1,1022.1,25,159,12.2,1.1,10205.1
59096,20230518205558,12.9,1015.2,15,113,7.6,0.5,10235.3
