站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518204757,1.0,1002.1,25,84,8.5,1.3,10067.0
58015,20230518204757,33.9,1012.8,87,39,6.0,0.7,10415.2
58102,20230518204757,18.3,1015.0,85,47,4.3,0.9,10238.0
58118,20230518204757,27.8,1022.8,24,272,7.1,1.2,10260.4
58122,20230518204757,7.6,1017.4,14,111,0.1,0.5,10354.9
58203,20230518204757,13.2,1006.5,7,282,9.3,0.1,10313.1
58215,20230518204757,24.6,1020.9,83,86,3.0,1.4,10095.3
58221,20230518204757,14.9,1020.8,14,48,1.8,1.2,10331.7
58225,20230518204757,34.5,1019.0,54,320,7.1,0.3,10256.1
58236,20230518204757,3.3,1007.3,88,301,2.9,0.5,10312.8
58311,20230518204757,2.0,1015.5,70,328,14.5,0.7,10317.2
58314,20230518204757,11.3,1015.6,72,314,3.5,0.8,10421.1
58319,20230518204757,9.6,1001.2,75,7,5.4,0.8,10248.7
58321,20230518204757,16.2,1017.9,100,220,5.9,1.0,10189.0
58326,20230518204757,9.7,1017.1,50,233,2.2,0.2,10226.5
58336,20230518204757,5.4,1008.6,20,318,4.7,1.0,10051.8
58338,20230518204757,12.2,1001.7,48,210,0.1,0.5,10137.2
58414,20230518204757,0.0,1017.8,66,196,0.4,0.8,10408.8
58419,20230518204757,31.0,1013.4,3,2,13.5,0.3,10211.7
58424,20230518204757,11.3,1011.8,61,300,0.1,0.3,10285.6
58429,20230518204757,3.1,1003.7,84,243,5.1,0.6,10229.0
58436,20230518204757,19.1,1006.5,64,92,0.9,0.8,10296.1
58437,20230518204757,10.9,1017.3,38,77,0.2,1.1,10156.0
58520,20230518204757,26.4,1013.2,52,331,11.7,0.0,10436.3
58531,20230518204757,4.7,1023.3,63,130,11.5,1.3,10262.3
54406,20230518204757,16.0,1016.4,32,91,8.4,1.0,10099.4
54416,20230518204757,18.7,1001.6,37,9,2.4,0.9,10490.5
54511,20230518204757,16.8,1022.4,23,207,10.8,1.0,10010.0
58725,20230518204757,16.0,1012.1,3,88,13.1,0.4,10373.4
58730,20230518204757,27.7,1004.3,25,345,9.2,0.3,10181.0
58731,20230518204757,29.7,1005.6,25,314,12.7,0.4,10230.9
58734,20230518204757,21.5,1005.0,74,93,10.1,0.8,10116.7
58737,20230518204757,1.8,1012.2,72,88,6.0,0.9,10489.9
58744,20230518204757,10.7,1000.9,56,168,5.2,0.3,10061.6
58754,20230518204757,17.1,1017.9,43,124,13.5,1.0,10058.8
58818,20230518204757,20.3,1010.0,34,299,11.5,1.1,10224.4
58820,20230518204757,12.4,1008.5,6,79,2.7,0.4,10195.4
58834,20230518204757,26.4,1003.6,58,218,14.2,0.4,10016.6
58837,20230518204757,10.4,1020.6,26,210,8.0,0.3,10055.9
58843,20230518204757,20.2,1022.8,14,124,6.8,1.4,10192.5
58846,20230518204757,3.8,1022.0,61,324,11.0,0.5,10406.8
58847,20230518204757,10.2,1021.5,57,186,14.8,0.5,10467.8
58911,20230518204757,23.9,1025.9,77,296,12.5,1.3,10101.0
58918,20230518204757,8.4,1023.2,42,338,11.0,1.4,10251.5
58921,20230518204757,28.4,1019.7,23,347,6.0,1.5,10284.4
58926,20230518204757,34.4,1001.4,60,60,5.0,0.7,10331.6
58927,20230518204757,11.8,1002.9,48,293,6.6,0.3,10182.2
58931,20230518204757,2.0,1012.3,57,111,10.1,0.1,10160.5
58933,20230518204757,33.4,1004.8,49,202,0.7,1.4,10109.0
58936,20230518204757,22.6,1002.7,86,148,1.2,0.0,10188.6
58944,20230518204757,1.2,1022.4,91,236,4.8,0.2,10216.4
59113,20230518204757,4.5,1007.0,40,298,9.4,0.7,10189.2
59126,20230518204757,15.6,1019.6,96,38,14.9,0.3,10269.3
59133,20230518204757,34.8,1002.7,15,44,7.5,0.3,10076.9
59134,20230518204757,12.7,1000.8,17,193,11.2,1.4,10211.3
59321,20230518204757,25.1,1024.1,32,259,1.2,0.6,10248.4
52323,20230518204757,15.8,1003.1,3,195,11.7,0.9,10497.1
52418,20230518204757,13.5,1023.7,71,294,1.2,0.9,10058.5
52424,20230518204757,20.4,1016.3,67,286,3.6,1.0,10353.7
52436,20230518204757,12.1,1012.8,53,173,4.1,0.3,10468.9
52446,20230518204757,16.2,1004.2,34,203,8.0,1.1,10324.0
52447,20230518204757,24.2,1004.0,37,215,2.9,0.2,10430.9
52533,20230518204757,19.7,1012.8,45,68,3.4,0.3,10272.5
52546,20230518204757,10.3,1023.2,90,189,14.2,1.4,10329.7
52652,20230518204757,3.1,1019.4,79,191,3.9,1.5,10254.4
52661,20230518204757,32.9,1023.3,78,309,8.3,0.1,10065.6
52674,20230518204757,17.6,1007.4,79,184,6.9,0.3,10362.3
52679,20230518204757,19.9,1013.1,92,24,13.5,0.1,10376.3
52681,20230518204757,28.4,1004.2,80,34,10.6,0.1,10483.6
52787,20230518204757,25.4,1011.5,65,69,7.0,1.4,10146.1
52797,20230518204757,31.3,1006.9,23,19,13.3,0.9,10227.6
52884,20230518204757,11.6,1020.6,9,306,11.2,0.0,10194.5
52895,20230518204757,0.2,1014.5,28,7,1.4,0.6,10193.2
52983,20230518204757,10.3,1016.7,100,340,13.9,0.7,10027.7
52984,20230518204757,17.4,1009.7,28,116,1.7,0.1,10378.6
52986,20230518204757,25.5,1021.4,11,315,3.0,1.1,10476.9
52996,20230518204757,14.5,1011.3,97,254,11.0,0.0,10382.5
53821,20230518204757,33.1,1005.6,16,236,0.6,1.0,10357.1
