站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518205922,8.3,1013.9,9,295,11.7,0.5,10031.2
58015,20230518205922,14.3,1012.6,53,50,1.9,1.4,10428.6
58102,20230518205922,18.1,1011.6,85,235,10.7,1.0,10465.7
58118,20230518205922,1.9,1021.9,60,64,14.5,1.3,10147.6
58122,20230518205922,11.6,1019.4,69,11,1.6,0.9,10381.6
58203,20230518205922,3.8,1013.9,66,271,10.5,0.1,10053.7
58215,20230518205922,31.1,1021.9,94,142,4.5,0.9,10311.0
58221,20230518205922,34.0,1018.9,70,251,9.0,0.8,10463.0
58225,20230518205922,20.0,1010.7,51,91,5.4,0.6,10164.8
58236,20230518205922,21.2,1025.0,74,97,12.1,0.6,10007.8
58311,20230518205922,11.9,1013.1,94,305,11.0,0.6,10108.4
58314,20230518205922,16.5,1010.8,49,82,4.2,1.3,10106.6
58319,20230518205922,7.3,1006.2,93,291,12.6,0.6,10170.9
58321,20230518205922,2.2,1015.8,30,324,1.0,1.4,10386.3
58326,20230518205922,7.8,1001.0,26,80,14.8,0.6,10042.4
58336,20230518205922,2.5,1006.2,65,128,2.5,0.0,10083.2
58338,20230518205922,6.2,1026.1,21,333,2.8,0.8,10154.3
58414,20230518205922,33.8,1001.7,31,207,7.0,1.1,10305.6
58419,20230518205922,8.6,1011.5,10,2,10.6,0.7,10258.3
58424,20230518205922,12.5,1018.3,93,295,1.0,1.3,10304.0
58429,20230518205922,19.1,1019.1,70,64,10.3,0.1,10219.8
58436,20230518205922,12.9,1009.4,38,330,1.3,1.2,10183.8
58437,20230518205922,2.3,1013.1,75,125,9.7,1.5,10285.3
58520,20230518205922,13.2,1002.5,8,201,2.4,1.5,10361.3
58531,20230518205922,25.0,1006.1,64,62,13.0,0.9,10164.8
54406,20230518205922,25.5,1009.4,41,130,7.8,0.9,10345.2
54416,20230518205922,23.6,1012.7,92,338,3.1,1.3,10015.8
54511,20230518205922,20.9,1009.2,77,285,12.3,1.1,10358.8
58725,20230518205922,34.6,1007.2,76,45,4.1,1.4,10142.2
58730,20230518205922,24.0,1010.3,39,358,10.0,0.6,10437.9
58731,20230518205922,9.5,1026.2,90,44,0.7,1.2,10372.4
58734,20230518205922,23.6,1005.1,47,128,10.6,0.6,10033.8
58737,20230518205922,11.9,1024.7,100,240,9.2,0.2,10276.6
58744,20230518205922,28.0,1014.5,26,356,4.0,1.1,10297.6
58754,20230518205922,23.9,1015.0,95,281,5.4,0.8,10489.4
58818,20230518205922,35.0,1009.8,48,143,7.2,0.2,10137.8
58820,20230518205922,31.0,1018.5,77,69,3.0,0.8,10033.0
58834,20230518205922,17.3,1009.2,7,217,6.9,0.3,10098.1
58837,20230518205922,21.5,1025.8,80,310,9.5,0.9,10327.6
58843,20230518205922,12.4,1015.4,69,285,3.0,0.0,10434.8
58846,20230518205922,20.2,1018.9,93,152,8.4,0.9,10092.4
58847,20230518205922,10.3,1021.4,35,258,10.1,0.4,10125.0
58911,20230518205922,22.3,1002.1,61,123,12.6,0.7,10451.9
58918,20230518205922,3.4,1007.0,58,86,2.6,1.3,10432.3
58921,20230518205922,30.5,1015.8,65,172,5.7,1.3,10231.0
58926,20230518205922,19.4,1024.5,38,270,8.1,1.1,10176.3
58927,20230518205922,34.1,1022.4,49,105,9.0,1.3,10442.0
58931,20230518205922,5.8,1006.7,75,92,11.7,0.7,10146.8
58933,20230518205922,4.0,1002.5,15,64,0.4,1.4,10453.6
58936,20230518205922,27.7,1021.6,62,75,2.1,1.1,10306.8
58944,20230518205922,34.5,1026.4,20,307,13.8,1.5,10481.4
59113,20230518205922,34.9,1003.0,86,309,3.3,0.7,10275.1
59126,20230518205922,21.4,1020.1,13,38,5.6,0.2,10266.2
59133,20230518205922,4.8,1000.8,21,54,5.0,1.3,10405.7
59134,20230518205922,11.4,1022.9,100,278,6.1,1.4,10383.8
59321,20230518205922,1.1,1019.5,62,44,2.0,1.4,10336.2
52323,20230518205922,10.4,1022.1,79,346,10.9,1.4,10264.7
52418,20230518205922,34.3,1025.5,60,218,12.9,1.1,10128.9
52424,20230518205922,4.2,1003.0,87,354,5.1,1.3,10213.6
52436,20230518205922,29.8,1004.3,2,94,4.8,0.7,10089.4
52446,20230518205922,5.9,1017.0,84,144,7.9,1.3,10239.6
52447,20230518205922,11.6,1013.4,39,324,12.4,0.2,10232.3
52533,20230518205922,1.4,1015.1,40,146,14.8,0.1,10302.2
52546,20230518205922,17.0,1013.8,30,304,12.1,0.7,10248.7
52652,20230518205922,20.6,1009.3,81,49,11.3,0.3,10372.5
52661,20230518205922,2.4,1015.4,48,141,13.5,1.4,10096.4
52674,20230518205922,28.4,1017.0,73,47,12.1,0.0,10451.1
52679,20230518205922,31.6,1010.7,51,124,10.2,1.2,10183.2
52681,20230518205922,11.5,1014.3,72,24,1.1,1.1,10429.3
52787,20230518205922,16.3,1019.2,4,339,14.8,1.5,10297.0
52797,20230518205922,28.0,1017.1,90,294,13.1,0.2,10417.0
52884,20230518205922,34.6,1003.9,72,86,11.3,0.5,10312.6
52895,20230518205922,17.7,1026.3,92,191,1.6,0.2,10285.0
52983,20230518205922,30.4,1004.0,75,106,13.4,1.3,10404.5
52984,20230518205922,12.3,1024.5,78,25,2.3,1.4,10313.5
52986,20230518205922,31.1,1000.8,26,1,0.4,1.2,10145.3
52996,20230518205922,17.2,1014.7,43,266,2.5,0.9,10340.0
53821,20230518205922,16.0,1025.5,66,293,11.0,0.3,10388.9
53915,20230518205922,34.7,1014.7,57,9,4.9,0.1,10087.0
53923,20230518205922,0.4,1021.2,60,189,3.2,0.8,10145.0
56074,20230518205922,29.2,1024.0,83,57,0.7,0.8,10432.8
56080,20230518205922,4.8,1012.2,73,298,5.4,0.6,10426.5
56093,20230518205922,16.2,1021.7,36,273,4.6,1.2,10256.6
56096,20230518205922,7.8,1020.9,91,199,8.3,0.1,10116.2
57014,20230518205922,8.3,1005.2,92,265,2.2,0.9,10019.3
57996,20230518205922,16.2,1012.4,58,256,5.8,0.9,10121.2
59072,20230518205922,19.6,1013.7,51,178,14.7,1.0,10247.2
59082,20230518205922,7.9,1014.2,88,139,6.3,1.3,10363.2
59087,20230518205922,12.9,1023.5,60,255,1.7,0.2,10329.5
59088,20230518205922,14.3,1015.9,35,323,7.8,0.7,10159.1
59096,20230518205922,19.6,1016.2,39,300,4.2,0.0,10105.8
59097,20230518205922,2.4,1000.3,75,292,1.2,0.1,10429.4
59107,20230518205922,21.8,1021.5,35,5,7.2,0.9,10218.9
59116,20230518205922,17.7,1010.2,13,354,12.8,1.4,10234.2
59117,20230518205922,9.2,1008.6,2,304,11.3,1.5,10111.7
59271,20230518205922,9.6,1009.9,76,118,11.0,0.5,10361.8
59278,20230518205922,32.0,1013.8,56,302,10.5,0.5,10334.6
59280,20230518205922,10.3,1002.2,20,350,8.6,1.1,10188.3
59287,20230518205922,3.5,1000.1,14,91,7.2,0.6,10341.5
59289,20230518205922,33.4,1001.3,13,25,8.5,1.1,10381.6
59293,20230518205922,4.2,1019.4,28,9,10.4,0.6,10063.6
59294,20230518205922,7.5,1020.0,52,79,6.2,0.3,10277.9
59298,20230518205922,10.4,1014.3,66,94,9.0,1.1,10212.1
59303,20230518205922,26.2,1002.2,6,2,5.1,1.4,10358.7
59304,20230518205922,21.8,1016.9,97,323,0.0,1.5,10145.2
59306,20230518205922,14.6,1016.9,29,96,13.4,0.8,10324.8
59310,20230518205922,25.5,1023.5,70,8,1.3,1.0,10177.1
59316,20230518205922,10.1,1021.9,52,40,1.7,1.3,10438.3
59317,20230518205922,3.6,1002.9,23,218,13.8,0.2,10486.5
59324,20230518205922,19.3,1024.8,98,265,0.4,0.6,10384.2
59456,20230518205922,9.8,1001.8,22,290,1.3,0.6,10335.3
59462,20230518205922,21.3,1015.5,57,324,0.0,0.7,10128.2
59478,20230518205922,23.9,1018.8,79,347,9.7,0.5,10007.3
59485,20230518205922,20.4,1002.3,91,179,6.9,0.3,10344.8
59488,20230518205922,3.4,1016.0,91,294,2.3,0.7,10441.6
59493,20230518205922,9.7,1010.2,99,347,3.7,0.2,10489.9
59501,20230518205922,28.0,1022.9,8,256,13.2,0.1,10205.5
59658,20230518205922,20.1,1001.8,41,322,11.2,1.0,10071.2
59663,20230518205922,18.7,1011.5,30,246,8.5,1.5,10258.2
59664,20230518205922,26.3,1019.1,30,151,9.3,0.0,10464.7
59673,20230518205922,5.9,1012.7,74,220,14.8,1.2,10170.1
59754,20230518205922,29.6,1021.3,73,225,0.8,0.1,10111.1
57947,20230518205922,31.3,1010.5,93,345,1.7,0.9,10136.9
57957,20230518205922,15.5,1006.5,86,256,13.1,0.2,10452.4
57958,20230518205922,10.2,1006.4,39,116,12.9,1.1,10441.7
59021,20230518205922,15.4,1016.4,6,108,1.4,1.4,10103.9
