站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518205358,24.6,1019.5,7,298,5.0,1.1,10068.7
58015,20230518205358,27.4,1017.8,6,92,8.8,1.2,10431.4
58102,20230518205358,30.0,1021.8,31,64,12.0,0.6,10252.9
58118,20230518205358,20.8,1012.0,77,285,14.2,0.3,10313.8
58122,20230518205358,33.8,1008.8,76,107,4.5,0.1,10167.5
58203,20230518205358,15.8,1005.1,97,163,11.1,0.9,10375.4
58215,20230518205358,7.7,1018.2,56,330,3.7,1.4,10226.7
58221,20230518205358,0.3,1026.1,87,272,8.8,1.0,10252.8
58225,20230518205358,8.5,1014.3,33,153,12.1,0.3,10188.4
58236,20230518205358,30.2,1004.5,31,253,7.7,0.2,10105.9
58311,20230518205358,17.7,1024.1,77,290,9.0,0.3,10385.3
58314,20230518205358,4.1,1002.1,49,240,10.9,0.2,10416.6
58319,20230518205358,26.4,1015.8,82,151,9.8,0.9,10429.8
58321,20230518205358,27.6,1021.9,9,99,1.5,0.6,10315.5
58326,20230518205358,11.1,1001.1,74,144,14.7,0.9,10007.9
58336,20230518205358,23.0,1002.0,81,208,10.6,0.8,10100.4
58338,20230518205358,19.8,1020.6,33,46,1.6,1.3,10305.1
58414,20230518205358,8.8,1002.1,66,326,10.5,0.9,10099.9
58419,20230518205358,0.6,1001.4,32,54,13.0,0.4,10317.6
58424,20230518205358,15.3,1016.1,79,320,14.1,0.2,10301.6
58429,20230518205358,26.6,1024.0,1,237,0.8,0.0,10343.3
58436,20230518205358,14.7,1007.4,85,251,3.0,1.3,10274.1
58437,20230518205358,12.7,1023.7,57,68,14.1,0.7,10166.0
58520,20230518205358,26.9,1025.3,27,195,14.9,1.2,10366.9
58531,20230518205358,19.5,1001.6,68,102,0.8,0.3,10226.6
54406,20230518205358,23.2,1004.0,96,190,10.5,0.7,10027.8
54416,20230518205358,28.0,1023.1,13,45,11.0,0.0,10434.1
54511,20230518205358,10.1,1015.7,62,26,0.0,1.5,10269.7
58725,20230518205358,27.0,1010.5,10,184,1.1,1.3,10458.0
58730,20230518205358,33.5,1001.5,51,117,0.6,0.9,10018.8
58731,20230518205358,11.2,1012.3,14,50,1.1,0.1,10332.5
58734,20230518205358,33.4,1017.7,15,12,0.4,1.5,10100.3
58737,20230518205358,16.7,1007.9,34,327,5.9,1.4,10280.4
