站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518204257,1.8,1002.8,9,127,4.5,1.1,10499.6
58015,20230518204257,18.3,1002.2,73,291,1.0,0.8,10016.7
58102,20230518204257,7.1,1009.9,83,355,11.8,0.4,10071.4
58118,20230518204257,15.7,1002.0,21,118,9.0,1.2,10050.7
58122,20230518204257,7.1,1018.4,67,150,8.8,0.2,10411.8
58203,20230518204257,16.4,1003.0,20,50,12.2,0.7,10268.2
58215,20230518204257,18.7,1006.4,54,292,7.5,0.7,10015.0
58221,20230518204257,10.1,1010.3,50,292,1.0,0.5,10037.0
58225,20230518204257,7.4,1024.8,32,8,0.4,0.9,10200.3
58236,20230518204257,9.5,1020.8,28,277,5.9,0.7,10001.6
58311,20230518204257,14.3,1025.9,14,50,6.0,1.4,10457.5
58314,20230518204257,7.3,1002.3,43,120,4.3,1.5,10011.9
58319,20230518204257,16.8,1025.5,8,168,7.5,0.6,10360.9
58321,20230518204257,10.3,1005.2,96,134,1.1,0.3,10200.2
58326,20230518204257,0.5,1017.9,64,317,11.8,0.8,10407.5
58336,20230518204257,19.7,1024.6,23,7,14.9,0.4,10170.3
58338,20230518204257,29.8,1016.5,24,59,12.7,0.3,10043.5
58414,20230518204257,11.9,1008.1,57,85,10.9,1.2,10304.2
58419,20230518204257,33.4,1002.9,16,256,5.3,0.2,10001.5
58424,20230518204257,28.9,1013.3,82,304,0.4,0.3,10402.9
58429,20230518204257,14.7,1000.9,23,128,3.1,0.2,10095.3
58436,20230518204257,0.0,1026.4,60,164,5.0,1.1,10440.9
58437,20230518204257,8.8,1006.6,62,323,5.0,0.4,10481.2
58520,20230518204257,14.0,1020.1,34,41,6.4,1.4,10114.3
58531,20230518204257,24.2,1008.1,62,244,4.2,0.7,10053.2
54406,20230518204257,6.5,1001.9,25,344,10.8,0.7,10353.7
54416,20230518204257,6.1,1022.7,4,212,2.4,0.4,10182.1
54511,20230518204257,4.7,1005.5,40,80,10.3,1.2,10348.1
58725,20230518204257,7.6,1008.7,99,280,6.3,1.1,10367.4
58730,20230518204257,25.0,1001.8,90,232,2.4,0.1,10218.5
58731,20230518204257,26.9,1018.5,22,96,0.2,0.4,10107.1
58734,20230518204257,8.0,1004.3,81,333,3.8,0.0,10076.7
58737,20230518204257,16.6,1007.6,47,233,13.9,0.0,10229.4
58744,20230518204257,20.0,1013.6,23,142,0.1,1.5,10195.5
58754,20230518204257,11.3,1009.8,16,22,7.8,1.2,10356.6
58818,20230518204257,19.6,1010.3,32,159,0.6,0.7,10340.8
58820,20230518204257,27.9,1006.0,98,101,8.4,0.7,10058.7
58834,20230518204257,12.1,1024.5,14,229,14.8,1.5,10014.7
58837,20230518204257,3.3,1019.2,87,38,12.7,0.1,10485.2
58843,20230518204257,3.2,1015.3,4,219,5.3,1.4,10347.2
58846,20230518204257,4.4,1023.0,16,357,3.5,0.0,10069.2
58847,20230518204257,6.6,1022.3,6,124,10.0,0.2,10312.3
58911,20230518204257,2.7,1008.4,67,231,0.3,0.0,10368.7
58918,20230518204257,5.2,1022.8,75,336,14.8,1.4,10499.9
58921,20230518204257,14.7,1008.9,79,200,6.6,0.5,10285.6
58926,20230518204257,33.7,1000.2,68,25,1.7,0.1,10075.9
58927,20230518204257,11.4,1000.6,97,49,4.5,0.6,10132.1
58931,20230518204257,9.6,1018.0,55,239,7.8,0.8,10141.6
58933,20230518204257,17.2,1008.3,96,119,2.3,0.9,10030.2
58936,20230518204257,2.1,1023.0,61,205,7.7,1.2,10273.0
58944,20230518204257,24.9,1014.3,94,174,4.4,1.3,10462.5
59113,20230518204257,6.4,1003.0,57,340,12.5,0.6,10248.2
59126,20230518204257,7.9,1004.8,92,242,0.1,0.6,10376.7
59133,20230518204257,15.1,1024.8,54,38,13.3,1.4,10043.8
59134,20230518204257,24.7,1013.4,35,289,14.7,1.5,10468.6
59321,20230518204257,25.8,1000.3,13,205,2.5,0.8,10394.0
52323,20230518204257,20.0,1015.3,2,99,2.6,0.0,10243.3
52418,20230518204257,9.3,1008.5,8,164,9.3,0.9,10190.3
52424,20230518204257,8.3,1024.9,38,331,12.3,0.8,10446.1
52436,20230518204257,24.7,1024.6,29,55,12.2,0.4,10188.8
52446,20230518204257,33.1,1003.6,32,252,9.6,0.4,10006.6
52447,20230518204257,17.3,1002.0,58,21,10.5,0.4,10272.7
52533,20230518204257,4.4,1003.2,32,19,10.6,0.1,10287.4
52546,20230518204257,11.9,1022.8,76,213,9.6,1.5,10164.4
52652,20230518204257,18.8,1012.6,75,320,10.9,0.1,10311.0
52661,20230518204257,30.7,1006.2,37,199,11.4,0.9,10340.9
52674,20230518204257,23.3,1017.9,39,223,8.7,0.1,10094.2
52679,20230518204257,4.3,1007.0,78,197,13.3,1.2,10485.0
52681,20230518204257,4.4,1015.9,52,320,0.5,0.9,10390.4
52787,20230518204257,5.2,1000.5,46,213,7.0,0.9,10464.5
52797,20230518204257,3.5,1015.1,86,320,13.7,0.7,10208.2
52884,20230518204257,18.8,1019.4,91,50,8.5,0.3,10142.3
52895,20230518204257,26.1,1015.8,30,170,13.2,0.1,10304.7
52983,20230518204257,11.5,1023.3,24,138,9.1,0.8,10036.4
52984,20230518204257,22.5,1015.6,85,359,12.9,0.5,10332.3
52986,20230518204257,33.3,1012.4,96,213,4.1,0.9,10325.4
52996,20230518204257,24.6,1019.6,63,118,2.9,0.8,10362.8
53821,20230518204257,23.2,1003.0,53,336,13.3,0.7,10308.7
53915,20230518204257,14.0,1025.1,47,77,9.9,1.5,10304.8
53923,20230518204257,19.4,1026.2,50,248,14.9,0.4,10375.6
56074,20230518204257,10.0,1001.9,10,38,14.0,0.3,10368.4
56080,20230518204257,23.7,1020.5,18,188,4.2,0.1,10469.7
56093,20230518204257,29.3,1013.2,59,152,4.5,0.9,10040.8
56096,20230518204257,1.0,1007.8,32,87,4.2,0.8,10090.0
57014,20230518204257,12.5,1018.5,22,171,1.4,1.0,10150.6
57996,20230518204257,7.5,1001.3,19,211,12.1,1.1,10007.5
59072,20230518204257,12.4,1008.7,64,181,10.6,0.9,10478.0
59082,20230518204257,34.6,1022.8,89,129,11.8,1.5,10434.5
59087,20230518204257,13.4,1020.3,57,52,3.5,1.3,10192.3
59088,20230518204257,30.9,1022.4,38,339,11.5,0.7,10041.6
59096,20230518204257,3.9,1003.3,62,91,10.2,0.8,10217.0
59097,20230518204257,27.1,1009.9,40,21,3.0,1.1,10129.6
59107,20230518204257,24.1,1024.0,40,301,10.5,0.8,10387.3
59116,20230518204257,16.1,1009.7,3,2,3.9,0.3,10101.1
59117,20230518204257,9.4,1017.4,96,232,14.4,0.8,10439.2
59271,20230518204257,13.8,1010.6,41,4,13.6,0.3,10189.4
59278,20230518204257,13.7,1004.5,28,36,1.2,1.5,10087.5
59280,20230518204257,9.3,1017.7,45,190,9.4,0.6,10303.4
59287,20230518204257,25.3,1014.7,11,219,13.8,0.9,10050.9
59289,20230518204257,30.0,1018.1,80,168,5.4,0.3,10065.0
59293,20230518204257,6.4,1014.5,2,138,11.7,0.5,10336.5
59294,20230518204257,9.4,1017.8,58,239,11.5,1.3,10303.7
59298,20230518204257,3.0,1022.9,67,185,3.8,1.2,10030.6
59303,20230518204257,4.2,1014.5,21,99,0.1,1.5,10238.1
59304,20230518204257,2.0,1009.7,25,118,12.9,0.6,10142.5
59306,20230518204257,33.1,1013.2,89,189,0.7,0.1,10405.2
59310,20230518204257,12.8,1006.6,43,345,14.7,0.0,10469.4
59316,20230518204257,17.3,1013.8,68,62,2.3,0.7,10137.2
59317,20230518204257,29.9,1018.5,67,155,11.4,1.4,10075.3
59324,20230518204257,3.1,1018.8,95,153,2.7,0.2,10463.5
59456,20230518204257,29.2,1021.2,3,328,12.5,1.2,10446.6
59462,20230518204257,30.5,1000.9,77,128,4.2,1.1,10162.8
59478,20230518204257,25.8,1006.4,49,323,2.4,0.6,10036.7
59485,20230518204257,16.7,1019.7,64,315,12.7,0.2,10133.0
59488,20230518204257,5.1,1004.2,3,271,12.2,0.4,10100.5
59493,20230518204257,13.9,1009.6,47,220,5.5,0.6,10471.4
59501,20230518204257,28.5,1014.3,3,336,5.2,1.1,10090.3
59658,20230518204257,23.7,1023.7,42,350,12.6,0.0,10242.4
59663,20230518204257,3.6,1000.9,38,33,5.9,0.7,10334.4
59664,20230518204257,13.3,1011.2,9,128,14.8,1.0,10457.3
59673,20230518204257,10.6,1023.4,81,256,9.7,1.1,10446.6
59754,20230518204257,18.9,1011.3,36,172,0.7,1.2,10471.0
57947,20230518204257,31.4,1024.2,12,222,14.9,0.8,10121.9
57957,20230518204257,13.3,1016.3,64,21,9.1,0.8,10368.6
57958,20230518204257,34.5,1007.8,23,217,5.7,0.2,10420.9
59021,20230518204257,26.9,1025.2,30,198,12.7,0.4,10178.3
59023,20230518204257,21.0,1006.7,46,209,2.5,0.8,10297.6
59027,20230518204257,30.6,1002.6,71,194,10.4,0.5,10476.9
59037,20230518204257,12.1,1005.7,97,179,3.6,0.6,10334.0
59046,20230518204257,15.3,1002.8,95,322,11.2,0.7,10355.6
59058,20230518204257,17.1,1002.0,3,165,8.2,1.5,10466.5
59065,20230518204257,29.7,1008.0,10,205,2.1,0.3,10475.2
59209,20230518204257,7.5,1014.9,47,125,2.2,0.3,10299.3
59211,20230518204257,16.1,1011.8,5,233,3.6,0.2,10098.7
59218,20230518204257,7.5,1006.9,68,291,11.4,0.6,10094.6
59228,20230518204257,19.7,1017.3,15,108,8.3,1.1,10483.7
59242,20230518204257,28.5,1019.1,14,64,7.0,0.7,10410.1
59254,20230518204257,17.1,1016.4,26,314,1.8,0.9,10062.1
59265,20230518204257,6.7,1013.0,68,7,0.6,1.1,10012.2
59417,20230518204257,18.6,1015.4,19,158,3.4,0.0,10164.3
59431,20230518204257,13.0,1000.9,73,154,11.7,0.5,10166.1
59446,20230518204257,15.8,1024.3,20,84,0.3,1.2,10414.1
59453,20230518204257,17.2,1019.3,52,329,11.0,1.0,10326.0
59626,20230518204257,29.6,1021.2,40,228,1.8,1.4,10268.8
59631,20230518204257,13.1,1023.4,38,81,5.6,0.9,10293.6
59632,20230518204257,16.1,1006.6,59,83,9.4,0.5,10306.6
59644,20230518204257,23.6,1019.6,40,12,10.6,1.0,10375.4
59647,20230518204257,10.0,1019.7,96,106,12.0,0.2,10182.5
56691,20230518204257,33.7,1025.4,33,333,14.1,0.5,10472.3
56693,20230518204257,8.9,1025.5,67,340,2.6,0.0,10459.7
56792,20230518204257,14.6,1013.8,85,344,8.1,1.5,10463.2
56793,20230518204257,27.2,1021.0,4,57,7.9,0.2,10399.5
57606,20230518204257,8.3,1019.4,22,232,3.1,1.0,10021.5
57614,20230518204257,19.9,1006.7,57,189,0.8,1.4,10453.5
57625,20230518204257,8.6,1026.3,26,41,5.3,0.9,10024.8
57647,20230518204257,31.9,1020.9,84,186,0.1,0.2,10379.4
57707,20230518204257,10.0,1023.3,32,174,7.2,0.1,10470.6
57710,20230518204257,4.1,1008.6,17,177,13.8,0.8,10000.1
57712,20230518204257,30.8,1024.6,41,195,9.4,0.1,10389.6
57718,20230518204257,22.0,1004.4,83,26,11.5,1.3,10380.7
57722,20230518204257,10.5,1001.5,50,340,14.5,0.0,10091.7
57729,20230518204257,11.9,1019.7,66,185,14.8,1.3,10176.7
57731,20230518204257,16.5,1000.0,54,95,5.1,0.1,10065.0
57741,20230518204257,7.7,1010.3,68,126,14.2,0.5,10479.7
57803,20230518204257,27.5,1002.9,99,126,7.6,0.7,10286.3
57805,20230518204257,29.7,1002.6,66,290,2.1,1.4,10022.7
57806,20230518204257,1.4,1014.8,71,260,1.8,0.0,10138.3
57816,20230518204257,25.9,1010.9,71,10,8.2,0.5,10366.2
57825,20230518204257,9.8,1017.6,2,84,11.0,1.5,10160.5
57827,20230518204257,27.0,1026.0,90,198,8.4,1.0,10103.8
57832,20230518204257,22.5,1010.9,69,228,4.9,1.0,10081.6
57839,20230518204257,6.4,1016.1,90,150,13.6,0.3,10267.4
57840,20230518204257,7.8,1012.4,29,67,4.0,0.2,10027.7
57902,20230518204257,9.9,1007.3,94,178,13.4,0.6,10487.2
57906,20230518204257,27.9,1017.3,2,277,2.4,0.5,10241.3
57907,20230518204257,19.3,1019.7,47,102,7.8,0.7,10057.0
57910,20230518204257,29.3,1021.5,45,199,9.4,1.3,10469.7
57912,20230518204257,14.1,1023.2,70,58,9.2,0.2,10308.3
57916,20230518204257,10.1,1024.2,78,38,3.7,0.7,10476.7
57922,20230518204257,25.1,1003.0,82,165,1.4,0.7,10423.4
57926,20230518204257,27.1,1008.0,13,13,1.2,1.3,10286.7
57932,20230518204257,2.0,1017.2,91,134,8.9,1.5,10118.5
59758,20230518204257,5.9,1014.6,61,242,7.3,0.2,10240.4
59838,20230518204257,21.8,1021.1,37,134,2.1,0.1,10486.0
59845,20230518204257,23.5,1022.8,41,353,6.5,0.8,10406.2
59849,20230518204257,7.7,1022.6,52,167,4.3,0.9,10296.8
59855,20230518204257,1.3,1017.0,66,298,8.1,0.2,10165.3
59948,20230518204257,15.8,1000.5,93,106,14.1,0.0,10276.4
59954,20230518204257,26.2,1002.9,54,92,10.0,0.5,10447.5
59981,20230518204257,34.8,1016.2,85,235,5.9,1.5,10171.0
53399,20230518204257,1.0,1014.0,17,339,3.7,1.3,10188.3
53593,20230518204257,30.1,1007.3,42,234,3.3,0.5,10430.5
53698,20230518204257,26.7,1010.4,87,179,11.5,0.3,10262.3
53798,20230518204257,30.2,1010.1,30,163,3.5,0.9,10226.8
54308,20230518204257,24.8,1022.9,13,331,3.6,0.0,10217.4
54311,20230518204257,22.1,1023.4,52,342,2.9,0.4,10133.1
54401,20230518204257,14.4,1020.9,63,177,4.3,1.2,10158.1
54405,20230518204257,1.0,1020.1,73,328,7.7,0.1,10414.3
54423,20230518204257,26.2,1011.8,94,349,12.4,1.0,10072.9
54429,20230518204257,25.0,1022.8,55,84,5.4,0.9,10494.0
54436,20230518204257,13.0,1017.1,49,319,8.0,0.2,10124.7
54449,20230518204257,27.8,1015.2,18,349,10.3,0.9,10443.0
54518,20230518204257,4.6,1008.9,82,344,11.2,0.2,10064.6
54534,20230518204257,32.4,1012.9,18,88,12.5,1.1,10173.7
54535,20230518204257,2.4,1018.5,17,37,3.3,0.4,10400.4
54539,20230518204257,26.4,1009.3,58,342,9.0,0.2,10479.2
54602,20230518204257,4.1,1003.7,1,357,1.1,0.1,10412.8
54606,20230518204257,9.4,1007.0,80,103,9.4,0.0,10052.5
