站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518205658,23.6,1022.2,34,210,2.6,0.1,10309.0
58015,20230518205658,34.7,1004.7,15,266,6.3,1.5,10386.9
58102,20230518205658,33.2,1019.4,86,271,5.0,1.1,10061.9
58118,20230518205658,26.8,1022.3,15,88,11.1,0.9,10018.4
58122,20230518205658,4.4,1018.8,42,101,9.3,0.6,10434.7
58203,20230518205658,14.3,1012.6,42,320,12.3,0.4,10372.5
58215,20230518205658,7.6,1015.8,89,10,13.2,0.2,10038.4
58221,20230518205658,10.9,1024.1,43,350,10.5,0.9,10331.3
58225,20230518205658,34.9,1016.1,26,25,0.2,0.2,10429.4
58236,20230518205658,31.1,1009.2,2,184,2.3,1.0,10042.1
58311,20230518205658,0.0,1002.5,16,76,1.4,0.3,10330.8
58314,20230518205658,21.2,1007.1,41,193,13.3,1.5,10489.6
58319,20230518205658,16.1,1019.7,46,168,14.8,1.5,10292.1
58321,20230518205658,12.4,1013.9,24,237,8.8,0.4,10102.6
58326,20230518205658,16.8,1014.4,3,211,1.9,0.1,10345.2
58336,20230518205658,26.1,1003.0,7,292,10.6,0.6,10009.8
58338,20230518205658,6.6,1022.4,42,281,2.3,1.0,10491.8
58414,20230518205658,33.7,1012.7,48,74,4.9,0.3,10361.6
58419,20230518205658,29.1,1009.9,39,1,1.8,1.2,10272.9
58424,20230518205658,0.6,1014.5,13,355,13.7,1.0,10060.2
58429,20230518205658,31.9,1022.9,26,107,14.6,1.0,10024.8
58436,20230518205658,30.8,1017.9,15,123,6.2,1.0,10494.8
58437,20230518205658,29.5,1009.0,47,262,13.4,0.4,10421.2
58520,20230518205658,18.7,1014.1,21,175,3.8,0.0,10249.8
58531,20230518205658,5.3,1003.7,31,103,1.8,0.7,10305.5
54406,20230518205658,1.2,1013.3,35,348,12.7,0.5,10045.7
54416,20230518205658,28.6,1019.1,6,156,14.8,0.3,10162.5
54511,20230518205658,9.1,1009.7,67,179,1.4,1.4,10133.2
58725,20230518205658,24.2,1022.0,58,152,12.2,1.5,10387.4
58730,20230518205658,23.7,1008.7,70,139,6.7,1.5,10226.9
58731,20230518205658,8.9,1004.9,32,16,6.7,1.2,10152.2
58734,20230518205658,20.6,1021.8,4,152,7.5,0.2,10355.9
58737,20230518205658,13.5,1004.8,79,126,8.1,0.3,10212.1
58744,20230518205658,9.0,1017.4,38,298,1.6,0.6,10451.8
58754,20230518205658,34.5,1000.8,6,299,11.8,1.2,10207.7
58818,20230518205658,4.8,1020.0,61,325,1.3,1.5,10338.7
58820,20230518205658,25.1,1025.7,49,72,9.8,1.4,10291.1
58834,20230518205658,35.0,1001.8,61,96,13.9,0.9,10293.0
58837,20230518205658,22.2,1014.7,94,162,12.0,0.6,10046.5
58843,20230518205658,31.4,1011.4,90,228,6.4,0.9,10346.0
58846,20230518205658,0.6,1019.4,43,21,5.6,1.4,10030.7
58847,20230518205658,0.8,1004.6,88,77,8.6,1.5,10391.5
58911,20230518205658,24.4,1025.3,10,133,0.7,1.0,10445.7
58918,20230518205658,5.1,1017.6,51,50,14.7,1.5,10219.3
58921,20230518205658,0.4,1010.3,36,332,6.2,0.5,10425.4
58926,20230518205658,30.2,1010.5,72,257,14.3,1.1,10002.2
58927,20230518205658,12.7,1026.3,89,297,10.7,0.5,10422.0
58931,20230518205658,1.2,1015.5,20,54,6.4,0.5,10201.1
58933,20230518205658,10.3,1001.0,20,115,0.3,0.7,10363.3
58936,20230518205658,25.2,1025.9,34,348,5.6,0.1,10164.1
58944,20230518205658,22.3,1023.9,32,241,7.2,0.8,10212.8
59113,20230518205658,28.5,1014.8,30,316,2.9,0.8,10086.9
59126,20230518205658,9.4,1015.9,60,296,13.0,0.3,10432.9
59133,20230518205658,12.8,1001.1,100,55,7.0,1.2,10058.3
59134,20230518205658,8.3,1010.4,61,288,10.5,1.1,10089.2
59321,20230518205658,1.9,1016.0,49,169,8.9,1.3,10445.8
52323,20230518205658,19.1,1016.5,1,195,10.1,0.3,10369.8
52418,20230518205658,31.2,1018.7,56,349,3.0,1.0,10211.1
52424,20230518205658,21.9,1018.0,20,302,13.2,1.5,10169.4
52436,20230518205658,27.3,1011.9,73,85,14.0,1.2,10238.0
52446,20230518205658,14.9,1005.1,85,61,13.3,1.2,10121.6
52447,20230518205658,20.2,1017.0,40,8,14.2,0.2,10243.7
52533,20230518205658,17.6,1021.5,14,78,4.3,0.0,10303.8
52546,20230518205658,17.8,1018.5,23,172,9.0,0.2,10288.4
52652,20230518205658,32.4,1005.6,58,23,7.0,1.3,10150.1
52661,20230518205658,7.8,1004.0,33,10,3.0,1.5,10352.1
52674,20230518205658,31.4,1000.0,1,119,12.2,0.2,10337.4
52679,20230518205658,28.2,1012.8,38,280,1.6,0.4,10214.3
52681,20230518205658,3.7,1001.1,36,28,7.5,0.8,10319.6
52787,20230518205658,27.7,1013.2,20,92,11.9,1.1,10077.2
52797,20230518205658,14.9,1016.8,55,66,4.8,0.2,10291.5
52884,20230518205658,6.9,1015.2,4,268,2.3,0.8,10026.2
52895,20230518205658,3.6,1003.2,39,197,6.1,0.1,10134.5
52983,20230518205658,19.0,1014.4,41,213,5.6,0.3,10139.7
52984,20230518205658,27.2,1013.4,81,167,14.4,1.0,10396.3
52986,20230518205658,26.8,1001.8,32,56,11.5,1.0,10076.0
52996,20230518205658,7.2,1008.3,38,169,8.3,0.3,10178.2
53821,20230518205658,34.8,1017.5,64,122,1.9,0.3,10173.6
53915,20230518205658,11.6,1021.9,53,26,13.0,0.1,10282.5
53923,20230518205658,18.3,1014.4,92,10,11.2,0.6,10454.6
56074,20230518205658,1.6,1009.3,95,50,3.8,0.0,10212.8
56080,20230518205658,26.2,1019.1,27,347,6.4,1.0,10479.0
56093,20230518205658,14.0,1019.3,17,353,1.0,0.5,10070.0
56096,20230518205658,33.0,1023.9,6,189,12.3,0.0,10456.5
57014,20230518205658,32.7,1017.5,82,28,3.0,0.8,10423.4
57996,20230518205658,25.4,1008.9,91,2,7.5,0.5,10084.8
59072,20230518205658,10.3,1019.2,64,305,0.2,0.7,10436.6
59082,20230518205658,30.0,1016.7,11,17,5.8,0.3,10206.3
59087,20230518205658,14.9,1018.8,71,222,3.3,1.5,10289.7
59088,20230518205658,6.9,1012.1,33,303,14.5,0.3,10252.6
59096,20230518205658,21.0,1022.5,92,142,4.7,1.0,10357.1
59097,20230518205658,27.5,1009.7,31,324,9.0,0.8,10344.4
59107,20230518205658,14.8,1017.5,52,52,6.8,0.1,10156.8
59116,20230518205658,25.2,1009.0,49,238,0.8,1.3,10215.8
59117,20230518205658,16.6,1017.3,32,187,9.8,1.4,10045.0
59271,20230518205658,16.4,1001.1,34,178,11.5,1.1,10308.9
59278,20230518205658,2.9,1007.8,88,16,11.0,1.5,10007.2
59280,20230518205658,34.4,1014.2,100,83,8.9,0.3,10225.6
59287,20230518205658,11.3,1003.2,55,162,4.0,0.5,10456.5
59289,20230518205658,31.9,1014.4,75,319,8.7,1.5,10328.3
59293,20230518205658,29.0,1022.2,57,220,2.7,0.4,10474.3
59294,20230518205658,31.7,1014.5,62,247,14.7,0.0,10271.0
59298,20230518205658,4.6,1026.4,56,87,4.4,1.0,10200.5
59303,20230518205658,19.0,1023.7,23,357,0.7,1.2,10293.3
59304,20230518205658,11.9,1023.3,59,139,8.0,1.5,10215.8
59306,20230518205658,33.0,1006.6,81,87,14.8,0.5,10455.7
59310,20230518205658,13.1,1006.8,70,6,11.3,0.5,10185.7
59316,20230518205658,34.4,1000.2,15,345,13.6,0.4,10491.5
59317,20230518205658,32.7,1005.4,44,312,4.7,0.1,10241.4
59324,20230518205658,2.9,1024.0,56,287,13.3,0.8,10291.1
59456,20230518205658,26.0,1013.9,55,59,8.3,1.5,10011.9
59462,20230518205658,26.9,1006.5,92,89,3.9,1.3,10094.4
59478,20230518205658,2.4,1010.6,30,243,3.5,1.2,10175.3
59485,20230518205658,20.6,1014.7,12,163,0.0,1.0,10147.2
59488,20230518205658,20.5,1013.9,91,347,13.4,0.0,10472.9
59493,20230518205658,30.2,1025.4,64,119,2.2,1.4,10493.6
59501,20230518205658,7.3,1006.4,35,41,6.2,1.1,10280.2
59658,20230518205658,29.9,1002.4,33,73,1.9,0.7,10245.0
59663,20230518205658,32.0,1021.2,100,84,6.6,0.1,10451.1
59664,20230518205658,1.5,1004.0,70,63,0.5,1.3,10047.0
59673,20230518205658,9.7,1002.6,23,132,0.5,0.1,10056.1
59754,20230518205658,33.7,1006.4,100,6,1.4,0.3,10200.8
57947,20230518205658,27.4,1001.9,49,36,4.1,1.1,10045.7
57957,20230518205658,31.2,1023.4,37,22,2.4,1.3,10078.4
57958,20230518205658,8.0,1011.5,81,348,3.4,0.2,10489.7
59021,20230518205658,27.0,1017.8,88,219,8.8,1.0,10255.1
59023,20230518205658,17.5,1002.6,30,269,5.0,1.3,10425.1
59027,20230518205658,6.5,1023.6,10,63,11.5,0.9,10344.3
59037,20230518205658,30.3,1011.3,3,3,14.5,1.4,10045.8
59046,20230518205658,6.2,1021.9,38,61,5.2,0.0,10385.4
59058,20230518205658,8.9,1009.0,62,136,3.1,0.2,10110.7
59065,20230518205658,2.6,1004.9,35,37,4.8,0.8,10468.5
59209,20230518205658,7.4,1006.8,50,17,4.6,0.4,10466.5
59211,20230518205658,10.9,1003.8,66,25,7.7,0.6,10422.4
59218,20230518205658,5.8,1019.1,83,172,13.8,0.0,10144.9
59228,20230518205658,16.4,1000.6,7,287,0.6,0.9,10085.6
59242,20230518205658,6.4,1009.7,18,111,8.2,0.3,10122.1
59254,20230518205658,32.2,1020.6,63,125,5.9,1.1,10034.3
59265,20230518205658,15.0,1024.1,2,109,5.9,1.1,10222.6
59417,20230518205658,13.8,1000.4,63,102,11.6,0.1,10147.6
59431,20230518205658,28.5,1021.7,16,250,10.1,1.2,10032.2
59446,20230518205658,33.0,1003.8,83,184,2.6,0.8,10477.4
59453,20230518205658,10.2,1018.8,97,117,0.6,0.1,10110.0
59626,20230518205658,17.3,1025.4,92,66,6.4,1.0,10387.7
59631,20230518205658,26.7,1005.2,20,46,13.9,1.0,10107.9
59632,20230518205658,16.9,1008.5,38,317,12.6,1.2,10121.1
59644,20230518205658,21.2,1018.6,36,132,9.0,0.7,10259.5
59647,20230518205658,22.9,1009.0,68,304,1.7,1.5,10084.4
56691,20230518205658,13.5,1002.2,20,283,4.4,0.2,10453.2
56693,20230518205658,4.6,1011.6,6,249,9.7,1.0,10457.7
56792,20230518205658,27.2,1024.6,1,149,13.5,0.0,10088.2
56793,20230518205658,21.4,1004.1,44,335,5.4,0.7,10462.0
57606,20230518205658,35.0,1026.4,23,242,4.3,1.3,10427.6
57614,20230518205658,21.1,1006.9,87,284,6.0,0.7,10194.0
57625,20230518205658,20.0,1010.9,12,184,5.8,0.8,10306.8
57647,20230518205658,0.1,1005.2,41,350,7.3,1.1,10405.4
57707,20230518205658,4.6,1016.1,38,340,7.2,1.5,10325.0
57710,20230518205658,27.1,1015.4,72,194,4.0,0.9,10223.1
57712,20230518205658,31.1,1021.7,36,32,14.4,0.7,10073.7
57718,20230518205658,24.1,1006.1,16,125,11.5,1.5,10264.8
57722,20230518205658,2.0,1009.5,65,38,3.7,0.5,10048.0
57729,20230518205658,29.3,1001.9,74,277,2.1,1.2,10228.4
57731,20230518205658,32.5,1021.6,15,94,6.0,0.9,10145.3
57741,20230518205658,14.7,1014.5,29,226,1.1,1.5,10476.5
57803,20230518205658,27.4,1004.0,23,277,4.0,1.1,10459.7
57805,20230518205658,13.2,1007.0,58,291,0.7,1.4,10242.6
57806,20230518205658,33.4,1010.4,4,171,8.7,1.3,10480.2
57816,20230518205658,30.0,1021.1,86,232,12.3,0.9,10141.0
57825,20230518205658,32.8,1021.8,15,125,1.0,0.4,10091.6
57827,20230518205658,31.4,1002.0,22,292,6.8,1.1,10267.1
57832,20230518205658,0.6,1005.8,44,275,4.4,0.6,10120.8
57839,20230518205658,34.1,1017.8,5,309,14.1,0.1,10119.6
57840,20230518205658,27.0,1005.6,44,121,11.4,0.1,10210.7
57902,20230518205658,12.5,1013.3,54,159,7.5,1.5,10236.5
57906,20230518205658,13.5,1001.8,35,202,7.3,0.1,10035.4
57907,20230518205658,17.2,1000.7,77,61,14.7,1.2,10241.7
57910,20230518205658,17.8,1003.7,68,305,7.8,0.7,10129.7
57912,20230518205658,10.1,1004.7,78,91,2.2,1.1,10319.1
57916,20230518205658,17.4,1016.3,14,345,6.6,1.5,10187.1
57922,20230518205658,7.3,1014.3,98,279,10.8,1.3,10254.1
57926,20230518205658,4.6,1008.9,96,18,12.8,1.5,10456.9
57932,20230518205658,1.2,1015.6,14,203,14.8,1.5,10203.9
59758,20230518205658,4.6,1018.9,30,193,13.2,1.5,10462.8
59838,20230518205658,25.5,1024.9,91,119,12.5,0.8,10057.0
59845,20230518205658,31.2,1020.1,65,322,6.7,0.3,10223.9
59849,20230518205658,15.6,1015.9,48,304,10.2,1.3,10482.8
59855,20230518205658,1.2,1020.9,39,76,3.0,1.2,10297.0
59948,20230518205658,33.3,1005.5,72,82,1.1,1.4,10150.0
59954,20230518205658,6.7,1001.0,53,271,1.3,1.2,10081.4
59981,20230518205658,27.9,1014.3,59,298,10.4,0.6,10133.2
53399,20230518205658,22.5,1007.9,95,210,2.5,0.0,10014.6
53593,20230518205658,32.8,1014.4,40,247,6.9,1.0,10379.5
53698,20230518205658,21.1,1003.7,35,89,2.4,0.3,10433.4
53798,20230518205658,29.6,1004.7,12,141,8.7,0.1,10405.8
54308,20230518205658,9.6,1023.7,87,301,4.6,0.0,10410.9
54311,20230518205658,11.7,1012.1,2,238,2.3,0.0,10369.6
54401,20230518205658,11.7,1012.7,79,157,12.7,0.1,10052.3
54405,20230518205658,9.7,1005.2,93,211,10.9,1.1,10182.0
54423,20230518205658,25.4,1016.4,17,141,10.4,1.0,10490.1
54429,20230518205658,1.8,1000.6,58,296,5.2,0.6,10478.8
54436,20230518205658,0.1,1006.0,53,92,0.2,0.2,10051.6
54449,20230518205658,22.2,1002.5,49,93,14.9,0.8,10381.5
54518,20230518205658,1.4,1018.0,42,230,7.2,0.9,10180.9
54534,20230518205658,20.3,1006.6,98,138,14.9,0.6,10169.4
54535,20230518205658,7.0,1022.4,10,351,11.4,0.5,10106.4
54539,20230518205658,9.5,1025.5,53,118,4.3,1.3,10111.8
54602,20230518205658,5.5,1011.3,60,157,4.1,1.2,10021.6
54606,20230518205658,0.2,1007.6,71,349,2.2,0.3,10170.2
54618,20230518205658,25.9,1007.3,23,357,8.7,1.1,10057.0
54624,20230518205658,12.6,1007.8,64,130,9.3,0.3,10155.1
54705,20230518205658,3.8,1009.0,4,245,6.4,0.6,10276.6
53898,20230518205658,21.1,1010.7,11,240,7.8,1.2,10023.3
53986,20230518205658,15.3,1003.2,29,286,7.5,1.4,10071.6
57051,20230518205658,35.0,1011.7,64,78,8.5,0.6,10128.5
57067,20230518205658,21.6,1011.4,61,171,11.4,1.1,10277.1
57071,20230518205658,34.7,1013.0,100,207,14.9,0.9,10032.8
57077,20230518205658,20.0,1016.8,21,342,4.7,0.1,10466.2
57083,20230518205658,32.8,1010.8,17,30,14.3,0.8,10157.8
57084,20230518205658,8.1,1010.3,50,331,5.4,0.5,10261.5
57089,20230518205658,3.5,1014.2,40,83,5.9,1.0,10018.7
57091,20230518205658,16.3,1026.1,3,37,9.7,0.7,10306.5
57156,20230518205658,0.6,1005.9,82,109,7.9,0.1,10447.8
57178,20230518205658,34.2,1026.1,21,323,4.2,0.5,10306.9
57181,20230518205658,17.2,1009.5,98,331,10.9,1.3,10099.7
57193,20230518205658,28.8,1018.9,19,46,13.3,0.4,10359.1
57285,20230518205658,25.4,1015.2,37,186,7.1,0.9,10161.1
57290,20230518205658,20.9,1022.8,12,155,10.2,1.1,10099.4
57297,20230518205658,5.4,1009.7,46,172,13.5,0.2,10256.2
58005,20230518205658,3.5,1007.3,92,45,1.3,0.1,10227.5
58111,20230518205658,24.0,1014.3,8,150,13.1,0.7,10184.3
58208,20230518205658,29.6,1006.4,9,127,8.5,0.4,10220.6
50136,20230518205658,26.5,1010.3,14,83,5.8,1.4,10304.2
50246,20230518205658,31.9,1019.3,92,1,3.6,1.4,10302.2
50247,20230518205658,14.9,1022.3,51,209,2.9,0.9,10436.5
50349,20230518205658,17.5,1007.0,41,354,2.1,0.0,10396.0
50353,20230518205658,23.8,1021.8,58,195,12.4,1.4,10365.3
50442,20230518205658,10.7,1017.6,7,127,8.6,0.5,10464.3
50468,20230518205658,6.8,1020.2,76,126,12.7,0.9,10315.8
50557,20230518205658,28.8,1002.4,60,166,8.9,0.7,10159.3
50564,20230518205658,0.0,1004.4,8,209,2.0,0.8,10250.6
50656,20230518205658,31.8,1022.5,48,236,12.3,0.1,10378.1
50658,20230518205658,31.4,1022.0,24,32,13.7,1.0,10372.5
50674,20230518205658,26.4,1006.0,86,31,11.0,0.4,10211.5
50739,20230518205658,6.2,1021.0,75,294,4.7,0.1,10180.0
50742,20230518205658,28.9,1009.4,54,263,9.2,0.0,10279.2
50745,20230518205658,30.2,1024.1,47,5,1.1,0.9,10232.1
50756,20230518205658,29.9,1024.0,20,194,14.5,0.0,10381.4
50758,20230518205658,11.8,1000.6,28,71,9.8,1.3,10052.1
50774,20230518205658,2.6,1023.7,62,234,13.8,0.2,10407.1
50778,20230518205658,21.8,1008.2,21,116,2.3,1.0,10044.6
50788,20230518205658,26.0,1011.8,83,226,5.8,0.1,10466.0
50844,20230518205658,24.9,1004.7,91,285,6.0,1.3,10155.3
50853,20230518205658,27.1,1008.7,2,18,5.9,1.5,10485.9
50854,20230518205658,5.5,1008.4,55,210,9.6,0.3,10178.2
50862,20230518205658,3.6,1007.3,52,287,8.1,1.3,10347.2
50873,20230518205658,17.0,1007.1,99,177,14.6,1.2,10187.0
50877,20230518205658,23.1,1001.9,91,349,13.1,0.3,10170.7
50888,20230518205658,31.2,1000.8,6,223,9.0,0.3,10282.2
50950,20230518205658,26.8,1008.6,5,170,3.2,0.7,10172.1
50953,20230518205658,2.3,1011.8,16,327,3.1,0.1,10467.5
50955,20230518205658,33.9,1011.0,71,346,6.4,0.8,10333.9
50963,20230518205658,19.2,1010.0,88,70,6.6,0.4,10018.0
50968,20230518205658,15.7,1008.9,12,146,14.2,1.5,10275.6
50973,20230518205658,22.2,1005.6,79,280,1.9,0.9,10493.0
50978,20230518205658,9.6,1016.2,4,10,6.7,1.3,10429.5
50983,20230518205658,18.2,1015.7,77,318,14.2,0.3,10084.2
