站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518203957,9.4,1020.3,51,333,6.6,0.0,10078.2
58015,20230518203957,25.8,1012.5,91,356,10.8,0.3,10280.7
58102,20230518203957,11.4,1018.5,95,203,6.0,0.8,10169.6
58118,20230518203957,24.9,1004.4,11,9,11.3,0.8,10064.4
58122,20230518203957,27.3,1003.5,61,79,1.3,0.6,10485.5
58203,20230518203957,0.4,1018.9,67,289,6.6,0.0,10480.1
58215,20230518203957,15.9,1020.9,45,183,13.4,1.4,10182.5
58221,20230518203957,0.5,1025.4,32,81,3.3,0.1,10126.8
58225,20230518203957,21.6,1002.4,25,309,13.4,0.8,10003.4
58236,20230518203957,8.5,1018.1,14,99,4.0,0.7,10483.5
58311,20230518203957,18.2,1013.4,11,332,13.8,1.4,10183.1
58314,20230518203957,17.4,1017.2,68,240,4.8,0.6,10290.1
58319,20230518203957,9.4,1009.3,25,32,14.4,1.2,10279.3
58321,20230518203957,0.9,1021.4,63,319,9.0,0.3,10411.5
58326,20230518203957,29.0,1010.8,12,130,9.7,0.9,10078.0
58336,20230518203957,21.1,1015.2,11,221,7.6,0.1,10141.2
58338,20230518203957,34.9,1023.9,83,190,2.4,1.1,10048.3
58414,20230518203957,18.0,1007.6,88,288,5.0,1.3,10259.1
58419,20230518203957,25.2,1000.1,91,74,13.6,0.1,10230.5
58424,20230518203957,8.3,1020.1,92,310,10.6,1.3,10273.0
58429,20230518203957,8.0,1013.3,13,239,1.4,1.5,10044.4
58436,20230518203957,23.4,1014.1,64,27,1.7,0.6,10184.1
58437,20230518203957,12.0,1014.0,89,102,12.8,0.6,10449.1
58520,20230518203957,12.7,1004.9,6,10,6.0,0.8,10037.5
58531,20230518203957,10.3,1007.0,5,139,8.5,0.5,10012.6
54406,20230518203957,25.2,1016.9,28,160,12.2,0.2,10392.3
54416,20230518203957,2.3,1023.2,9,341,14.2,1.2,10104.7
54511,20230518203957,22.1,1009.6,14,40,11.0,0.2,10401.0
58725,20230518203957,16.8,1012.0,64,89,11.7,0.8,10303.4
58730,20230518203957,8.0,1018.7,99,233,0.3,0.5,10299.9
58731,20230518203957,8.6,1009.9,95,46,1.2,0.6,10260.3
58734,20230518203957,17.9,1017.2,5,101,7.8,1.3,10144.0
58737,20230518203957,25.3,1025.2,65,284,10.4,0.3,10122.5
58744,20230518203957,15.5,1013.7,95,145,3.6,0.0,10275.9
58754,20230518203957,19.8,1012.4,78,336,4.3,1.1,10397.2
58818,20230518203957,33.2,1003.9,16,186,13.1,1.1,10282.8
58820,20230518203957,3.6,1017.8,70,262,7.5,1.3,10380.7
58834,20230518203957,14.7,1020.9,73,93,6.4,1.0,10219.0
58837,20230518203957,5.3,1011.7,63,214,3.6,0.7,10040.3
58843,20230518203957,32.4,1021.6,98,179,14.5,0.0,10425.0
58846,20230518203957,7.8,1010.5,6,357,12.3,0.2,10370.5
58847,20230518203957,30.8,1006.6,59,93,7.7,0.6,10464.1
58911,20230518203957,1.0,1024.5,18,136,6.3,1.1,10194.3
58918,20230518203957,5.1,1014.9,53,193,4.0,0.2,10336.7
58921,20230518203957,34.4,1005.4,31,213,5.0,0.7,10136.6
58926,20230518203957,8.4,1020.3,44,228,2.4,0.5,10328.8
58927,20230518203957,30.1,1015.6,49,347,8.8,1.3,10224.7
58931,20230518203957,19.3,1022.1,86,243,7.5,0.6,10026.2
58933,20230518203957,30.9,1022.5,62,23,5.6,1.2,10380.4
58936,20230518203957,0.8,1009.1,21,354,4.5,1.5,10359.7
58944,20230518203957,28.6,1019.3,25,117,5.6,0.4,10109.2
59113,20230518203957,34.0,1009.8,21,108,14.6,0.6,10308.1
59126,20230518203957,19.8,1025.1,41,30,8.8,0.5,10493.8
59133,20230518203957,19.5,1018.7,15,303,7.9,0.2,10136.0
59134,20230518203957,26.3,1003.1,52,79,2.2,0.7,10414.5
59321,20230518203957,0.0,1016.3,55,275,9.9,1.0,10327.9
52323,20230518203957,19.1,1006.7,28,317,13.0,0.3,10366.9
52418,20230518203957,32.0,1017.6,58,55,11.8,0.3,10206.2
52424,20230518203957,21.6,1019.8,8,297,1.1,1.4,10286.4
52436,20230518203957,6.6,1005.3,7,292,4.3,0.4,10473.8
52446,20230518203957,23.5,1022.6,64,238,6.9,1.5,10485.2
52447,20230518203957,30.5,1013.5,68,12,13.1,0.8,10320.5
52533,20230518203957,0.8,1012.9,6,213,0.9,0.8,10234.1
52546,20230518203957,32.4,1020.9,61,174,11.4,1.4,10106.1
52652,20230518203957,15.3,1010.3,59,172,6.4,0.1,10235.7
52661,20230518203957,32.0,1012.1,51,219,12.7,1.3,10175.5
52674,20230518203957,17.2,1004.5,99,124,9.4,0.3,10319.7
52679,20230518203957,28.7,1017.6,2,267,14.5,0.1,10254.7
52681,20230518203957,20.1,1003.6,1,12,10.9,1.4,10205.4
52787,20230518203957,10.2,1012.3,20,81,10.0,0.1,10052.8
52797,20230518203957,18.0,1025.8,64,289,8.3,0.5,10300.0
52884,20230518203957,25.3,1015.8,25,205,14.1,0.1,10234.1
52895,20230518203957,22.3,1015.3,95,170,2.1,1.4,10465.3
52983,20230518203957,26.5,1015.1,52,115,4.1,0.2,10328.4
52984,20230518203957,0.3,1011.4,21,30,2.7,0.3,10411.0
52986,20230518203957,5.1,1007.6,67,151,6.6,0.6,10410.4
52996,20230518203957,14.1,1011.7,90,336,0.7,1.5,10058.5
53821,20230518203957,3.7,1019.8,74,300,4.1,0.0,10070.3
53915,20230518203957,34.4,1009.9,37,336,3.3,0.4,10270.2
53923,20230518203957,22.0,1002.2,12,154,4.0,0.5,10205.8
56074,20230518203957,34.2,1007.1,47,148,4.0,1.2,10280.9
56080,20230518203957,24.6,1010.8,64,157,0.9,0.0,10484.6
56093,20230518203957,32.9,1025.7,5,223,0.6,0.4,10260.4
56096,20230518203957,7.6,1001.1,12,285,14.5,0.6,10388.1
57014,20230518203957,28.7,1012.5,49,314,12.8,0.7,10044.0
57996,20230518203957,28.9,1024.5,80,139,6.0,1.0,10173.7
59072,20230518203957,15.6,1008.4,86,90,4.6,0.9,10469.4
59082,20230518203957,17.9,1001.9,70,307,13.7,0.0,10095.5
59087,20230518203957,34.5,1016.3,84,137,6.3,0.0,10230.4
59088,20230518203957,0.6,1013.1,80,223,11.8,0.6,10093.0
59096,20230518203957,18.4,1010.2,83,240,9.1,0.3,10407.2
59097,20230518203957,25.3,1023.8,28,234,4.9,0.5,10236.0
