站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
1111,20230518210022,4.2,1018.7,31,310,12.7,0.5,10349.6
58015,20230518210022,20.9,1003.1,48,300,5.2,1.3,10429.3
58102,20230518210022,34.8,1026.1,68,65,8.1,1.1,10083.1
58118,20230518210022,29.7,1021.3,15,331,1.4,0.1,10091.6
58122,20230518210022,8.1,1007.4,42,6,6.1,1.1,10366.1
58203,20230518210022,12.2,1008.1,77,14,8.4,1.5,10060.0
58215,20230518210022,27.3,1013.6,63,9,11.2,1.3,10453.5
58221,20230518210022,27.2,1000.0,67,65,14.8,0.8,10265.6
58225,20230518210022,28.9,1016.3,46,161,1.2,1.1,10461.6
58236,20230518210022,20.8,1004.5,16,103,1.7,0.3,10316.6
58311,20230518210022,14.9,1013.8,97,260,3.5,1.4,10203.7
58314,20230518210022,10.8,1001.1,28,55,8.1,0.5,10258.6
58319,20230518210022,25.4,1022.5,10,325,3.9,1.4,10186.6
58321,20230518210022,22.0,1006.0,26,87,5.6,0.0,10080.9
58326,20230518210022,7.3,1011.0,13,166,5.3,0.4,10374.5
58336,20230518210022,26.6,1012.0,1,40,6.3,0.8,10186.2
58338,20230518210022,7.5,1022.8,88,336,10.1,1.2,10478.0
58414,20230518210022,24.3,1014.5,80,265,10.0,0.0,10475.4
58419,20230518210022,31.5,1005.3,68,251,8.5,1.1,10365.9
58424,20230518210022,20.5,1007.1,30,181,11.3,0.5,10371.9
58429,20230518210022,26.9,1004.2,57,342,3.3,1.2,10009.5
58436,20230518210022,0.8,1004.7,25,296,4.7,0.8,10025.2
58437,20230518210022,6.2,1020.7,99,348,1.1,0.9,10006.4
58520,20230518210022,22.5,1000.8,3,77,4.1,0.7,10292.0
58531,20230518210022,10.3,1024.0,41,82,12.0,0.5,10461.3
54406,20230518210022,3.0,1010.0,8,99,3.9,0.4,10027.5
54416,20230518210022,32.2,1021.8,89,69,10.0,0.6,10451.0
54511,20230518210022,33.1,1019.8,42,42,0.1,1.1,10040.1
58725,20230518210022,33.0,1006.1,71,98,8.7,1.1,10070.9
58730,20230518210022,5.2,1004.4,90,134,10.9,1.2,10077.0
58731,20230518210022,21.8,1009.2,21,279,2.2,0.0,10458.8
58734,20230518210022,31.6,1022.9,31,278,5.4,0.7,10378.9
58737,20230518210022,14.4,1020.7,5,112,4.3,1.0,10192.1
58744,20230518210022,6.2,1002.9,36,13,10.3,0.4,10118.0
58754,20230518210022,9.9,1002.0,65,345,5.9,0.0,10433.0
58818,20230518210022,15.7,1010.2,38,39,4.8,0.3,10324.2
58820,20230518210022,1.5,1018.2,51,240,1.1,1.4,10028.7
58834,20230518210022,5.9,1001.0,17,191,2.0,1.1,10088.6
58837,20230518210022,30.0,1018.5,97,290,5.7,0.5,10225.5
58843,20230518210022,32.6,1023.0,64,40,4.4,0.8,10254.8
58846,20230518210022,20.6,1014.1,10,157,6.6,0.3,10337.4
58847,20230518210022,32.4,1007.2,75,318,4.9,0.2,10303.6
58911,20230518210022,34.5,1020.1,68,275,12.6,0.3,10119.6
58918,20230518210022,3.0,1008.4,93,201,12.2,0.3,10270.0
58921,20230518210022,7.4,1013.0,66,243,8.1,1.4,10244.6
58926,20230518210022,10.9,1018.2,70,81,5.6,0.4,10208.8
58927,20230518210022,20.2,1008.8,50,347,8.4,0.8,10244.7
58931,20230518210022,26.1,1025.9,12,145,6.0,0.3,10323.7
58933,20230518210022,17.3,1014.1,6,183,7.3,0.6,10385.5
58936,20230518210022,23.6,1020.7,27,256,3.6,1.5,10103.0
58944,20230518210022,14.7,1020.8,9,349,13.2,0.6,10456.1
59113,20230518210022,18.0,1016.8,4,89,6.2,1.0,10197.2
59126,20230518210022,12.7,1001.5,26,57,13.3,1.0,10183.7
59133,20230518210022,12.5,1008.8,79,82,0.2,1.2,10293.7
59134,20230518210022,31.1,1019.6,60,213,4.9,0.4,10256.9
59321,20230518210022,20.9,1014.8,64,352,0.8,1.0,10271.3
52323,20230518210022,9.9,1020.2,60,298,0.2,0.1,10195.2
52418,20230518210022,31.0,1003.4,21,183,12.4,1.4,10427.8
52424,20230518210022,23.7,1000.2,29,7,11.3,0.0,10145.9
52436,20230518210022,22.3,1006.8,36,208,8.8,0.2,10266.7
52446,20230518210022,23.1,1008.1,86,249,14.8,1.2,10215.6
52447,20230518210022,10.3,1001.8,28,330,5.5,1.1,10317.8
52533,20230518210022,30.2,1019.4,93,88,5.6,0.8,10226.2
52546,20230518210022,32.8,1010.2,28,226,2.2,1.0,10205.1
52652,20230518210022,17.9,1010.4,87,49,8.0,1.1,10149.3
52661,20230518210022,21.1,1020.7,51,132,10.1,0.5,10471.6
52674,20230518210022,24.0,1022.3,9,27,12.7,1.2,10122.2
52679,20230518210022,28.7,1020.2,75,217,8.9,1.4,10331.4
52681,20230518210022,31.7,1016.8,30,244,3.3,0.7,10423.2
52787,20230518210022,1.1,1001.3,65,94,0.8,0.6,10001.4
52797,20230518210022,7.1,1015.5,54,309,7.3,0.9,10407.1
52884,20230518210022,24.3,1019.1,5,98,4.5,1.4,10224.2
52895,20230518210022,10.5,1015.2,92,170,0.1,0.5,10262.9
52983,20230518210022,33.1,1003.3,61,79,2.7,1.2,10436.6
52984,20230518210022,5.4,1010.5,25,8,13.5,0.9,10175.7
52986,20230518210022,34.7,1013.3,26,213,1.1,0.1,10362.4
52996,20230518210022,6.5,1003.0,52,332,9.2,0.3,10106.1
53821,20230518210022,3.4,1025.4,71,291,0.2,0.2,10015.3
53915,20230518210022,32.7,1024.5,30,228,14.7,0.1,10309.6
53923,20230518210022,25.1,1012.5,86,175,13.0,1.5,10274.6
56074,20230518210022,17.4,1024.7,65,219,5.4,1.5,10046.4
56080,20230518210022,20.8,1002.3,87,6,2.4,1.2,10321.1
56093,20230518210022,28.2,1019.2,62,130,9.4,1.4,10066.6
56096,20230518210022,23.5,1014.7,100,126,13.4,1.3,10356.6
57014,20230518210022,26.4,1008.5,83,247,9.4,1.4,10060.4
57996,20230518210022,5.9,1006.4,99,258,12.2,0.8,10349.5
59072,20230518210022,18.9,1012.6,75,226,8.0,1.5,10116.4
59082,20230518210022,33.0,1000.2,20,25,12.7,1.5,10235.8
59087,20230518210022,34.8,1019.8,67,8,0.8,0.0,10107.1
59088,20230518210022,16.5,1021.9,43,161,6.3,1.2,10115.2
59096,20230518210022,26.4,1026.3,49,136,12.1,0.6,10485.4
59097,20230518210022,24.3,1006.7,4,15,4.1,1.0,10294.9
59107,20230518210022,0.0,1002.5,38,32,10.3,0.7,10232.6
59116,20230518210022,11.4,1018.7,96,154,0.6,0.1,10432.1
59117,20230518210022,9.4,1019.1,72,321,1.2,0.3,10061.0
59271,20230518210022,1.0,1013.0,13,65,10.9,1.1,10298.2
59278,20230518210022,22.9,1023.6,58,139,13.7,1.0,10422.4
59280,20230518210022,14.7,1013.1,64,314,5.9,1.1,10358.0
59287,20230518210022,18.9,1015.3,88,291,13.2,0.6,10439.2
59289,20230518210022,1.2,1025.8,50,247,7.9,0.9,10074.5
59293,20230518210022,32.3,1025.0,30,181,12.4,0.2,10098.7
59294,20230518210022,7.2,1016.0,65,253,13.6,0.8,10348.6
59298,20230518210022,18.4,1005.9,28,327,13.7,1.1,10103.2
59303,20230518210022,17.1,1007.4,11,165,11.3,1.1,10446.1
59304,20230518210022,18.1,1004.5,62,304,0.7,0.6,10072.0
59306,20230518210022,33.2,1007.4,40,204,6.4,0.3,10161.0
59310,20230518210022,2.1,1024.8,6,132,2.2,1.3,10412.2
59316,20230518210022,32.0,1007.9,78,255,8.3,1.1,10188.5
59317,20230518210022,29.3,1011.2,99,42,12.9,0.7,10163.7
59324,20230518210022,7.1,1024.2,6,320,8.3,0.8,10404.1
59456,20230518210022,29.5,1003.4,16,233,3.3,0.8,10303.2
59462,20230518210022,11.6,1000.2,25,11,11.3,1.3,10416.1
59478,20230518210022,23.9,1002.4,61,107,9.7,0.2,10333.0
59485,20230518210022,21.4,1018.1,70,175,12.3,1.0,10443.2
59488,20230518210022,9.9,1018.8,54,59,6.9,1.2,10058.4
59493,20230518210022,6.4,1023.5,71,82,0.0,1.1,10447.4
59501,20230518210022,23.9,1005.5,45,62,9.7,0.0,10491.1
59658,20230518210022,28.1,1002.1,53,322,13.8,0.9,10001.6
59663,20230518210022,16.2,1006.2,27,242,11.7,1.5,10192.4
59664,20230518210022,1.5,1020.6,47,71,14.3,0.5,10091.9
59673,20230518210022,21.3,1003.4,43,1,11.6,0.7,10112.9
59754,20230518210022,4.8,1009.8,38,129,1.0,0.1,10409.5
57947,20230518210022,25.9,1014.2,75,41,6.1,0.0,10360.8
57957,20230518210022,31.0,1002.8,18,117,3.6,0.3,10424.8
57958,20230518210022,20.9,1000.2,18,315,14.6,1.1,10327.1
59021,20230518210022,1.4,1023.1,12,258,4.2,1.3,10424.6
59023,20230518210022,27.7,1003.5,73,282,5.5,0.6,10399.9
59027,20230518210022,30.3,1011.8,52,9,13.3,0.8,10393.0
59037,20230518210022,4.3,1005.8,79,288,6.6,0.7,10144.4
59046,20230518210022,30.0,1005.4,64,197,0.3,0.3,10319.3
59058,20230518210022,13.2,1014.1,97,299,1.8,0.4,10228.5
59065,20230518210022,11.9,1011.8,17,54,1.6,1.5,10496.8
59209,20230518210022,21.6,1022.9,10,340,7.3,1.5,10261.5
59211,20230518210022,10.7,1018.2,97,155,8.8,0.7,10161.4
59218,20230518210022,20.8,1001.1,94,68,1.4,0.5,10491.5
59228,20230518210022,20.7,1020.1,41,128,3.1,1.3,10038.3
59242,20230518210022,17.3,1001.3,46,128,6.8,1.0,10118.6
59254,20230518210022,27.4,1015.0,41,174,7.9,0.0,10271.8
59265,20230518210022,22.2,1015.3,79,221,13.6,1.1,10182.6
59417,20230518210022,25.6,1008.4,90,94,12.7,1.4,10389.8
59431,20230518210022,2.3,1007.9,98,295,6.7,1.0,10154.9
59446,20230518210022,28.0,1021.3,28,50,0.0,1.2,10228.3
59453,20230518210022,0.8,1010.3,59,30,5.6,0.4,10065.4
59626,20230518210022,15.4,1015.5,66,156,12.4,1.5,10127.9
59631,20230518210022,8.1,1012.0,25,230,2.6,0.5,10383.3
59632,20230518210022,34.0,1018.0,26,243,12.5,0.1,10256.2
59644,20230518210022,30.2,1008.3,83,137,13.1,0.0,10384.9
59647,20230518210022,33.0,1003.8,24,5,3.8,0.0,10052.1
56691,20230518210022,22.1,1023.3,64,39,3.0,0.3,10327.2
56693,20230518210022,24.5,1004.8,100,44,3.5,0.9,10447.2
56792,20230518210022,3.1,1008.0,53,225,5.3,1.0,10099.7
56793,20230518210022,9.2,1024.1,55,78,0.7,1.3,10348.9
57606,20230518210022,10.9,1004.3,97,312,6.3,1.5,10366.0
57614,20230518210022,27.1,1001.1,14,262,11.4,0.8,10327.0
57625,20230518210022,27.3,1009.9,46,331,6.9,1.4,10413.3
57647,20230518210022,31.8,1001.1,44,283,6.3,0.2,10445.7
57707,20230518210022,15.8,1012.2,10,69,4.7,0.1,10092.3
57710,20230518210022,14.4,1022.2,18,197,2.0,0.2,10041.1
57712,20230518210022,32.0,1009.5,19,125,3.6,0.7,10275.2
57718,20230518210022,12.8,1021.0,97,122,5.2,0.4,10004.0
57722,20230518210022,7.4,1002.0,92,259,1.9,0.4,10037.4
57729,20230518210022,16.9,1021.2,95,358,12.6,1.2,10304.9
57731,20230518210022,23.3,1016.1,99,2,4.1,1.2,10471.2
57741,20230518210022,28.3,1024.2,68,78,14.7,0.4,10138.5
57803,20230518210022,16.9,1017.1,71,88,9.8,0.5,10053.0
57805,20230518210022,7.8,1021.8,69,326,12.0,1.0,10119.8
57806,20230518210022,23.3,1003.3,4,295,2.5,1.4,10444.7
57816,20230518210022,20.2,1001.8,98,188,10.2,0.1,10248.6
57825,20230518210022,0.5,1006.6,60,343,13.9,0.1,10377.4
57827,20230518210022,2.5,1020.2,80,38,5.7,0.7,10332.9
57832,20230518210022,34.8,1017.6,62,138,14.4,0.1,10389.9
57839,20230518210022,31.4,1002.2,53,92,8.7,0.5,10079.9
57840,20230518210022,34.9,1012.3,80,192,9.9,1.4,10437.5
57902,20230518210022,2.9,1008.6,68,99,11.5,1.1,10479.7
57906,20230518210022,5.5,1012.8,84,41,1.6,0.0,10449.7
57907,20230518210022,0.8,1023.1,55,194,12.8,0.2,10397.9
57910,20230518210022,13.2,1006.1,68,218,3.0,1.0,10036.0
57912,20230518210022,14.8,1022.8,98,322,0.9,0.9,10185.5
57916,20230518210022,32.2,1013.8,92,168,11.6,1.4,10361.1
57922,20230518210022,17.2,1004.8,82,16,8.4,1.1,10482.7
57926,20230518210022,31.6,1007.2,10,203,10.9,0.0,10318.1
57932,20230518210022,11.8,1012.6,44,140,6.4,0.0,10339.6
59758,20230518210022,26.0,1025.1,97,301,12.9,1.1,10033.4
59838,20230518210022,28.9,1007.1,51,63,9.1,1.2,10279.4
59845,20230518210022,14.5,1019.6,62,162,11.9,0.2,10315.8
59849,20230518210022,17.5,1014.0,19,149,2.6,0.1,10255.7
59855,20230518210022,26.8,1022.8,85,87,1.9,1.2,10379.1
59948,20230518210022,32.0,1022.8,22,357,8.9,0.8,10021.6
59954,20230518210022,10.5,1014.3,12,348,13.1,1.2,10427.2
59981,20230518210022,15.8,1005.7,29,162,9.7,0.6,10249.3
53399,20230518210022,29.3,1021.2,46,228,12.0,0.9,10209.3
53593,20230518210022,21.4,1005.3,9,190,13.6,0.2,10415.6
53698,20230518210022,8.0,1022.1,20,120,1.6,1.0,10414.3
53798,20230518210022,27.1,1018.7,72,194,10.4,1.5,10344.6
54308,20230518210022,12.4,1014.9,93,309,1.1,1.3,10292.9
54311,20230518210022,18.9,1017.1,39,53,3.1,0.6,10495.4
54401,20230518210022,16.2,1023.0,4,197,8.8,1.4,10411.3
54405,20230518210022,24.3,1013.2,79,146,6.6,0.5,10463.3
54423,20230518210022,33.0,1007.0,49,85,0.0,0.4,10362.0
54429,20230518210022,19.8,1005.2,6,127,9.5,1.1,10416.2
54436,20230518210022,6.7,1008.6,88,338,7.4,1.4,10430.9
54449,20230518210022,3.3,1012.7,6,349,2.6,0.8,10304.3
54518,20230518210022,8.6,1003.0,88,164,13.6,0.3,10467.5
54534,20230518210022,10.7,1023.0,97,251,10.7,0.1,10246.1
54535,20230518210022,5.1,1013.6,23,35,14.0,0.6,10004.0
54539,20230518210022,2.9,1016.4,82,188,2.3,1.0,10099.7
54602,20230518210022,28.9,1012.7,77,13,0.8,0.3,10412.6
54606,20230518210022,3.1,1012.0,52,46,8.5,1.5,10365.2
54618,20230518210022,30.7,1019.8,41,41,5.1,0.2,10277.7
54624,20230518210022,2.7,1011.6,71,299,3.1,0.7,10211.8
54705,20230518210022,4.2,1022.7,90,6,11.4,0.2,10406.0
53898,20230518210022,24.2,1006.0,62,190,9.2,0.0,10305.6
53986,20230518210022,27.6,1006.8,99,204,1.6,1.0,10233.9
57051,20230518210022,29.0,1023.9,15,153,3.1,0.5,10448.8
57067,20230518210022,28.4,1014.5,14,288,8.2,1.4,10097.8
57071,20230518210022,23.7,1017.9,27,63,1.2,0.7,10072.5
57077,20230518210022,5.6,1003.6,3,214,1.6,0.8,10039.2
57083,20230518210022,26.7,1022.5,88,213,9.5,1.0,10355.2
57084,20230518210022,15.6,1025.6,92,150,3.1,0.0,10094.8
57089,20230518210022,18.7,1019.1,86,325,13.7,0.7,10294.4
57091,20230518210022,13.4,1006.7,35,216,10.5,0.5,10353.0
57156,20230518210022,27.1,1001.9,53,34,8.0,0.7,10271.4
57178,20230518210022,16.7,1018.3,27,195,3.4,0.1,10202.2
57181,20230518210022,25.9,1006.6,56,246,3.7,1.2,10189.7
57193,20230518210022,1.9,1021.5,40,278,5.7,1.0,10135.8
57285,20230518210022,2.4,1006.3,29,186,10.2,1.2,10009.7
57290,20230518210022,15.3,1014.6,53,131,11.7,0.2,10360.5
57297,20230518210022,7.1,1018.4,64,193,2.5,0.7,10219.7
58005,20230518210022,8.4,1013.6,11,311,1.7,0.2,10325.3
58111,20230518210022,31.8,1000.3,56,71,4.1,1.5,10140.0
58208,20230518210022,30.0,1019.0,70,220,8.6,0.1,10262.2
50136,20230518210022,13.5,1008.1,11,9,10.3,0.5,10027.7
50246,20230518210022,10.7,1017.9,95,3,5.6,1.2,10451.5
50247,20230518210022,30.5,1017.6,56,191,3.6,0.2,10401.9
50349,20230518210022,9.2,1026.3,72,213,1.0,0.5,10220.1
50353,20230518210022,9.3,1006.9,49,254,1.8,1.4,10274.2
50442,20230518210022,4.9,1003.2,50,181,7.6,0.3,10361.4
50468,20230518210022,11.8,1004.3,83,279,5.6,0.1,10118.3
50557,20230518210022,2.4,1016.4,58,222,14.4,0.5,10398.8
50564,20230518210022,10.6,1024.4,53,243,3.8,1.3,10499.8
50656,20230518210022,22.2,1017.6,25,19,14.5,0.1,10438.6
50658,20230518210022,16.3,1017.2,78,128,1.7,0.4,10475.3
50674,20230518210022,30.2,1007.6,36,180,10.1,0.4,10367.6
50739,20230518210022,22.8,1017.5,43,182,5.1,0.3,10274.8
50742,20230518210022,19.0,1007.8,67,70,0.9,0.2,10304.3
50745,20230518210022,21.6,1015.5,64,91,3.4,1.2,10302.1
50756,20230518210022,24.0,1004.9,60,289,0.6,0.2,10002.2
50758,20230518210022,15.3,1006.6,93,156,11.6,1.5,10015.3
50774,20230518210022,31.2,1004.7,20,160,13.2,0.5,10266.1
50778,20230518210022,16.9,1008.2,45,160,14.5,0.3,10095.3
50788,20230518210022,24.5,1015.4,24,313,11.0,0.2,10277.4
50844,20230518210022,26.7,1018.1,12,357,2.2,0.8,10313.1
50853,20230518210022,21.6,1013.8,49,328,7.7,0.0,10250.5
50854,20230518210022,16.5,1016.0,36,64,3.5,1.5,10207.7
50862,20230518210022,7.8,1010.9,89,179,4.3,0.3,10322.9
50873,20230518210022,32.1,1025.8,7,202,12.9,1.4,10170.6
50877,20230518210022,15.7,1024.3,90,11,7.3,1.4,10225.5
50888,20230518210022,20.5,1016.3,25,73,1.3,1.1,10102.3
50950,20230518210022,5.1,1019.9,27,280,8.0,1.5,10003.8
50953,20230518210022,8.8,1023.0,37,20,12.8,1.5,10146.4
50955,20230518210022,1.4,1003.0,7,250,4.5,1.5,10082.3
50963,20230518210022,8.0,1014.3,55,222,14.1,1.4,10284.3
50968,20230518210022,18.0,1019.0,57,247,7.9,1.1,10466.8
50973,20230518210022,23.8,1006.2,81,236,13.4,1.2,10386.8
50978,20230518210022,23.6,1016.1,72,32,7.8,0.5,10133.6
50983,20230518210022,6.6,1006.7,38,83,10.8,0.3,10408.6
54094,20230518210022,1.0,1019.8,5,28,6.3,0.9,10251.2
54096,20230518210022,12.8,1000.3,57,195,10.0,0.0,10116.9
57251,20230518210022,26.5,1001.4,61,31,1.8,0.7,10059.8
57256,20230518210022,7.8,1011.8,60,332,3.2,1.2,10404.9
57259,20230518210022,19.5,1008.1,38,224,11.6,0.1,10446.2
57265,20230518210022,28.5,1017.6,73,276,5.4,1.2,10496.0
57278,20230518210022,29.0,1026.1,76,223,12.3,0.7,10184.4
57279,20230518210022,21.1,1015.1,71,289,12.6,0.9,10163.9
57355,20230518210022,25.0,1026.4,34,13,2.0,1.4,10286.5
57358,20230518210022,9.5,1010.8,55,9,12.0,0.2,10327.6
57359,20230518210022,30.3,1005.7,30,133,7.5,0.5,10294.8
57363,20230518210022,18.7,1003.7,23,173,11.1,0.1,10164.3
57378,20230518210022,28.3,1018.4,1,72,0.4,0.9,10155.9
